,saved_model,model,loss,accuracy,rotation
30,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.7705880999565125,0.6739130616188049,208
31,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.667584276199341,0.6666666865348816,227
32,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.7188066244125366,0.7246376872062683,246
33,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.3812764167785645,0.760869562625885,265
34,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.188204538822174,0.7898550629615784,284
35,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.0811381340026855,0.7898550629615784,303
36,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.2928176522254944,0.782608687877655,322
37,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.2112199902534484,0.8188406229019165,341
38,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.0455456495285034,0.8550724983215332,0
39,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,0.8981867730617523,0.8405797481536865,18
40,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,0.8523942351341247,0.8405797481536865,37
41,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.1036412358283996,0.8333333730697632,56
42,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,0.9652182161808014,0.8695652484893799,75
43,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,0.6895708203315735,0.8550724983215332,94
44,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.0101015448570252,0.7971014380455017,113
45,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.0775866031646728,0.804347813129425,132
46,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,0.9408698558807373,0.804347813129425,151
47,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.2784977793693542,0.7681159377098083,170
48,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.37669175863266,0.782608687877655,189
49,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.2995973706245423,0.7753623127937317,208
50,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.1284047484397888,0.7971014380455017,227
51,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.2703518509864806,0.8115942478179932,246
52,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.0743499875068665,0.804347813129425,265
53,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.0870233654975892,0.804347813129425,284
54,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,0.8506850063800812,0.8260869979858398,303
55,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,0.9568503320217132,0.8405797481536865,322
56,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.0105005264282227,0.8695652484893799,341
57,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.4834357142448424,0.760869562625885,0
58,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.384219932556152,0.7318840622901917,18
59,MobileNet_aug60_(2023-05-16)_0,MobileNet,3.0212695360183717,0.6594203114509583,37
60,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.775261926651001,0.6739130616188049,56
61,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.5359168529510496,0.6811594367027283,75
62,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.1097392082214355,0.6739130616188049,94
63,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.353892421722412,0.6521739363670349,113
64,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.382620692253113,0.5942029356956482,132
65,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.677334523200989,0.5652173757553101,151
66,MobileNet_aug60_(2023-05-16)_0,MobileNet,3.2701745986938477,0.5144927501678467,170
67,MobileNet_aug60_(2023-05-16)_0,MobileNet,3.213922452926636,0.5724637508392334,189
68,MobileNet_aug60_(2023-05-16)_0,MobileNet,3.08518590927124,0.5289855003356934,208
69,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.763013505935669,0.5942029356956482,227
70,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.7369740486145018,0.5869565606117249,246
71,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.8488527536392212,0.7101449370384216,265
72,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.9710921764373779,0.6884058117866516,284
73,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.9857656955718994,0.6884058117866516,303
74,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.3750789046287537,0.7463768124580383,322
75,MobileNet_aug60_(2023-05-16)_0,MobileNet,0.9251316606998443,0.7681159377098083,341
76,MobileNet_aug60_(2023-05-18)_0,MobileNet,0.9641539454460144,0.8260869979858398,0
77,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.0180883526802063,0.8333333730697632,18
78,MobileNet_aug60_(2023-05-18)_0,MobileNet,0.9510247230529785,0.804347813129425,37
79,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.0944026708602905,0.7753623127937317,56
80,MobileNet_aug60_(2023-05-18)_0,MobileNet,0.8524076998233795,0.8115942478179932,75
81,MobileNet_aug60_(2023-05-18)_0,MobileNet,0.8403914093971252,0.8478261232376099,94
82,MobileNet_aug60_(2023-05-18)_0,MobileNet,0.8457037389278412,0.7971014380455017,113
83,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.41644207239151,0.717391312122345,132
84,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.7632554292678833,0.6159420609474182,151
85,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.584339427947998,0.6666666865348816,170
86,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.832540786266327,0.6376811861991882,189
87,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.5037353754043579,0.6739130616188049,208
88,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.1900838494300843,0.739130437374115,227
89,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.1674072742462158,0.782608687877655,246
90,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.4589032769203185,0.7463768124580383,265
91,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.6213893055915833,0.7536231875419617,284
92,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.1922852873802186,0.7536231875419617,303
93,MobileNet_aug60_(2023-05-18)_0,MobileNet,0.8733947515487671,0.8188406229019165,322
94,MobileNet_aug60_(2023-05-18)_0,MobileNet,0.8256787061691284,0.8115942478179932,341
95,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.0445049405097961,0.8115942478179932,0
96,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.2640933275222779,0.8333333730697632,18
97,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.2841254472732544,0.8333333730697632,37
98,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.907967609167099,0.7898550629615784,56
99,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.6852314651012421,0.8188406229019165,75
100,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.7453582048416137,0.804347813129425,94
101,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.4521751046180724,0.7536231875419617,113
102,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.4989859104156493,0.760869562625885,132
103,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.493151891231537,0.6884058117866516,151
104,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.44475656747818,0.695652186870575,170
105,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.3812034606933594,0.695652186870575,189
106,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.011933934688568,0.7898550629615784,208
107,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.1864909648895263,0.782608687877655,227
108,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.2515737175941468,0.760869562625885,246
109,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.7218610525131226,0.7101449370384216,265
110,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.756580078601837,0.7463768124580383,284
111,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.088131046295166,0.7971014380455017,303
112,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.9676981210708618,0.804347813129425,322
113,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.8213983058929444,0.8260869979858398,341
