,saved_model,model,loss,accuracy,rotation
138,ResNet50v2_(2023-04-09)_0,ResNet50v2,2.5733457088470457,0.6594203114509583,94
139,ResNet50v2_(2023-04-09)_0,ResNet50v2,2.9637825727462768,0.5942029356956482,113
140,ResNet50v2_(2023-04-09)_0,ResNet50v2,2.8523120880126953,0.5942029356956482,132
141,ResNet50v2_(2023-04-09)_0,ResNet50v2,2.696090888977051,0.6449275612831116,151
142,ResNet50v2_(2023-04-09)_0,ResNet50v2,3.058644151687622,0.6086956858634949,170
143,ResNet50v2_(2023-04-09)_0,ResNet50v2,3.4442642450332643,0.6014493107795715,189
144,ResNet50v2_(2023-04-09)_0,ResNet50v2,3.5488293170928955,0.6159420609474182,208
145,ResNet50v2_(2023-04-09)_0,ResNet50v2,3.4781596183776857,0.6594203114509583,227
146,ResNet50v2_(2023-04-09)_0,ResNet50v2,3.6979015111923217,0.5869565606117249,246
147,ResNet50v2_(2023-04-09)_0,ResNet50v2,3.717180347442627,0.6231884360313416,265
148,ResNet50v2_(2023-04-09)_0,ResNet50v2,3.3937426805496216,0.6739130616188049,284
149,ResNet50v2_(2023-04-09)_0,ResNet50v2,3.1395700693130495,0.7246376872062683,303
150,ResNet50v2_(2023-04-09)_0,ResNet50v2,2.290852737426758,0.760869562625885,322
151,ResNet50v2_(2023-04-09)_0,ResNet50v2,2.0517590284347533,0.782608687877655,341
152,ResNet50v2_(2023-04-10)_0,ResNet50v2,2.2133652925491334,0.7898550629615784,0
153,ResNet50v2_(2023-04-10)_0,ResNet50v2,2.5529165029525758,0.7681159377098083,18
154,ResNet50v2_(2023-04-10)_0,ResNet50v2,2.814079999923706,0.7536231875419617,37
155,ResNet50v2_(2023-04-10)_0,ResNet50v2,2.9226240873336793,0.6811594367027283,56
156,ResNet50v2_(2023-04-10)_0,ResNet50v2,2.935613203048706,0.6159420609474182,75
157,ResNet50v2_(2023-04-10)_0,ResNet50v2,2.601690101623535,0.6449275612831116,94
158,ResNet50v2_(2023-04-10)_0,ResNet50v2,3.3092162370681764,0.5579710006713867,113
159,ResNet50v2_(2023-04-10)_0,ResNet50v2,3.3062244653701782,0.6086956858634949,132
160,ResNet50v2_(2023-04-10)_0,ResNet50v2,3.35241277217865,0.5362318754196167,151
161,ResNet50v2_(2023-04-10)_0,ResNet50v2,3.298373246192932,0.5869565606117249,170
162,ResNet50v2_(2023-04-10)_0,ResNet50v2,3.558367609977722,0.5507246255874634,189
163,ResNet50v2_(2023-04-10)_0,ResNet50v2,3.759130764007568,0.54347825050354,208
164,ResNet50v2_(2023-04-10)_0,ResNet50v2,3.9835268020629884,0.6159420609474182,227
165,ResNet50v2_(2023-04-10)_0,ResNet50v2,3.801698350906372,0.5942029356956482,246
166,ResNet50v2_(2023-04-10)_0,ResNet50v2,2.7181254625320435,0.739130437374115,265
167,ResNet50v2_(2023-04-10)_0,ResNet50v2,3.4255908966064452,0.6884058117866516,284
168,ResNet50v2_(2023-04-10)_0,ResNet50v2,3.2371965646743774,0.7101449370384216,303
169,ResNet50v2_(2023-04-10)_0,ResNet50v2,2.925225853919983,0.7101449370384216,322
170,ResNet50v2_(2023-04-10)_0,ResNet50v2,2.3712020397186278,0.739130437374115,341
