,saved_model,model,loss,accuracy,downscale
0,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,12.129330253601074,0.07246376574039459,0.01
1,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,9.970593929290771,0.07246376574039459,0.012742749857031334
2,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,8.59485387802124,0.07971014827489853,0.016237767391887217
3,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,9.149291610717773,0.07246376574039459,0.0206913808111479
4,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,6.066841554641724,0.09420289844274521,0.026366508987303583
5,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,7.714500999450683,0.07246376574039459,0.03359818286283781
6,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,8.283113479614258,0.043478261679410934,0.04281332398719394
7,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,7.203294563293457,0.07246376574039459,0.0545559478116852
8,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,5.7433762550354,0.26811593770980835,0.06951927961775606
9,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,5.334778833389282,0.3188405930995941,0.08858667904100823
10,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,4.445761823654175,0.36231884360313416,0.11288378916846889
11,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,2.83368718624115,0.47826087474823,0.14384498882876628
12,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.405629312992096,0.7318840622901917,0.18329807108324356
13,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.8407938480377197,0.8260869979858398,0.23357214690901212
14,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.6499274730682373,0.8623188734054565,0.29763514416313175
15,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.621742308139801,0.8695652484893799,0.37926901907322497
16,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.5591830551624298,0.8913043737411499,0.4832930238571752
17,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.5985090017318726,0.8695652484893799,0.615848211066026
18,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.5040225744247436,0.8985507488250732,0.7847599703514611
19,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,12.210272884368896,0.0,0.01
20,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,12.624981021881103,0.0,0.012742749857031334
21,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,12.81359930038452,0.007246376946568489,0.016237767391887217
22,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,12.501980972290038,0.021739130839705467,0.0206913808111479
23,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,11.272053337097168,0.05072464048862457,0.026366508987303583
24,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,12.414887714385987,0.05072464048862457,0.03359818286283781
25,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,11.357810974121094,0.014492753893136978,0.04281332398719394
26,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,9.587040519714355,0.09420289844274521,0.0545559478116852
27,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,9.333943939208984,0.2246376872062683,0.06951927961775606
28,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,9.745869159698486,0.23188406229019165,0.08858667904100823
29,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,6.924766969680786,0.2971014678478241,0.11288378916846889
30,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,2.818945813179016,0.52173912525177,0.14384498882876628
31,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,1.1893501281738281,0.782608687877655,0.18329807108324356
32,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.9410951137542725,0.8188406229019165,0.23357214690901212
33,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.8315338969230652,0.8115942478179932,0.29763514416313175
34,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.5982564151287079,0.8478261232376099,0.37926901907322497
35,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.5993149518966675,0.8550724983215332,0.4832930238571752
36,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.5277047216892242,0.8623188734054565,0.615848211066026
37,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.6208277106285095,0.8768116235733032,0.7847599703514611
38,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,15.924637031555175,0.07246376574039459,0.01
39,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,10.86550693511963,0.07246376574039459,0.012742749857031334
40,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,10.551107501983642,0.05072464048862457,0.016237767391887217
41,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,12.99465732574463,0.014492753893136978,0.0206913808111479
42,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,12.177224254608154,0.007246376946568489,0.026366508987303583
43,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,16.622250747680663,0.007246376946568489,0.03359818286283781
44,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,13.207382297515869,0.007246376946568489,0.04281332398719394
45,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,9.701398944854736,0.021739130839705467,0.0545559478116852
46,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,7.443975353240967,0.14492753148078918,0.06951927961775606
47,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,6.662196493148803,0.18840579688549042,0.08858667904100823
48,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,5.487526750564575,0.19565217196941376,0.11288378916846889
49,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,2.9973921298980715,0.5,0.14384498882876628
