,saved_model,model,loss,accuracy,downscale
0,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,11.075668048858642,0.0,0.01
1,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,9.179547882080078,0.0,0.012742749857031334
2,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,8.241702938079834,0.007246376946568489,0.016237767391887217
3,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,7.963712310791015,0.0,0.0206913808111479
4,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,7.209423637390136,0.0,0.026366508987303583
5,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,10.166458988189698,0.0,0.03359818286283781
6,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,12.175691413879395,0.0,0.04281332398719394
7,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,10.225179672241211,0.007246376946568489,0.0545559478116852
8,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,6.479184246063232,0.10869565606117249,0.06951927961775606
9,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,5.720628023147583,0.23188406229019165,0.08858667904100823
10,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,3.930601644515991,0.39855071902275085,0.11288378916846889
11,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,2.109622836112976,0.5507246255874634,0.14384498882876628
12,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.5136583685874938,0.6811594367027283,0.18329807108324356
13,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.529415237903595,0.6884058117866516,0.23357214690901212
14,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.5008150696754456,0.739130437374115,0.29763514416313175
15,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.425846481323242,0.7536231875419617,0.37926901907322497
16,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.4968934059143066,0.7681159377098083,0.4832930238571752
17,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.527713668346405,0.7753623127937317,0.615848211066026
18,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.5484742283821107,0.782608687877655,0.7847599703514611
19,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,7.185942125320435,0.028985507786273956,0.01
20,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,8.402410793304444,0.021739130839705467,0.012742749857031334
21,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,10.482885074615478,0.021739130839705467,0.016237767391887217
22,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,14.62824010848999,0.021739130839705467,0.0206913808111479
23,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,24.130516052246094,0.0,0.026366508987303583
24,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,38.71769981384277,0.0,0.03359818286283781
25,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,33.725948333740234,0.0,0.04281332398719394
26,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,19.785426521301268,0.036231882870197296,0.0545559478116852
27,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,11.065555095672607,0.1666666716337204,0.06951927961775606
28,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,9.315451526641846,0.30434784293174744,0.08858667904100823
29,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,6.768042325973511,0.34057971835136414,0.11288378916846889
30,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,3.254837656021118,0.49275362491607666,0.14384498882876628
31,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.8073230504989624,0.6884058117866516,0.18329807108324356
32,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.8212323188781738,0.7681159377098083,0.23357214690901212
33,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.565956425666809,0.7971014380455017,0.29763514416313175
34,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.3367031693458558,0.8260869979858398,0.37926901907322497
35,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.3503078460693358,0.8188406229019165,0.4832930238571752
36,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.3063882112503051,0.8333333730697632,0.615848211066026
37,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.2749209642410277,0.8405797481536865,0.7847599703514611
38,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,14.4943603515625,0.0,0.01
39,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,15.43885326385498,0.0,0.012742749857031334
40,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,19.58663845062256,0.0,0.016237767391887217
41,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,19.583298683166504,0.007246376946568489,0.0206913808111479
42,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,22.209258842468262,0.0,0.026366508987303583
43,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,19.529681396484374,0.0,0.03359818286283781
44,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,17.81284408569336,0.007246376946568489,0.04281332398719394
45,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,11.331062126159669,0.1304347813129425,0.0545559478116852
46,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,8.698131275177001,0.34057971835136414,0.06951927961775606
47,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,7.321602153778076,0.3840579688549042,0.08858667904100823
48,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,4.76374306678772,0.4420289993286133,0.11288378916846889
49,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,2.4776360988616943,0.7028985619544983,0.14384498882876628
50,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,2.0288150548934936,0.782608687877655,0.18329807108324356
51,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.6961819291114808,0.8115942478179932,0.23357214690901212
52,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.7770031094551086,0.8115942478179932,0.29763514416313175
53,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.693043828010559,0.8115942478179932,0.37926901907322497
54,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.5413923859596252,0.8260869979858398,0.4832930238571752
55,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.6082246422767639,0.8260869979858398,0.615848211066026
56,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.5979060769081115,0.8405797481536865,0.7847599703514611
57,MobileNet_aug100_(2023-05-17)_0,MobileNet,20.479248428344725,0.07246376574039459,0.01
58,MobileNet_aug100_(2023-05-17)_0,MobileNet,20.372815704345705,0.07246376574039459,0.012742749857031334
59,MobileNet_aug100_(2023-05-17)_0,MobileNet,22.088655281066895,0.07246376574039459,0.016237767391887217
60,MobileNet_aug100_(2023-05-17)_0,MobileNet,28.150501441955566,0.028985507786273956,0.0206913808111479
61,MobileNet_aug100_(2023-05-17)_0,MobileNet,22.363059425354002,0.021739130839705467,0.026366508987303583
62,MobileNet_aug100_(2023-05-17)_0,MobileNet,12.56936674118042,0.014492753893136978,0.03359818286283781
63,MobileNet_aug100_(2023-05-17)_0,MobileNet,11.517660331726074,0.007246376946568489,0.04281332398719394
64,MobileNet_aug100_(2023-05-17)_0,MobileNet,10.135698986053466,0.014492753893136978,0.0545559478116852
65,MobileNet_aug100_(2023-05-17)_0,MobileNet,8.414569759368897,0.07971014827489853,0.06951927961775606
66,MobileNet_aug100_(2023-05-17)_0,MobileNet,7.11420431137085,0.2246376872062683,0.08858667904100823
67,MobileNet_aug100_(2023-05-17)_0,MobileNet,6.008080196380615,0.3550724685192108,0.11288378916846889
68,MobileNet_aug100_(2023-05-17)_0,MobileNet,3.3888952255249025,0.5869565606117249,0.14384498882876628
69,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.402796173095703,0.6376811861991882,0.18329807108324356
70,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.358865213394165,0.760869562625885,0.23357214690901212
71,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.2513779163360597,0.7753623127937317,0.29763514416313175
72,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.1503734827041625,0.7971014380455017,0.37926901907322497
73,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.0471170425415037,0.8115942478179932,0.4832930238571752
74,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.8853847980499268,0.8115942478179932,0.615848211066026
