,saved_model,model,loss,accuracy,brightness
0,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,6.560867547988892,0.24637681245803833,-0.9
1,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,3.163887882232666,0.5,-0.8
2,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,1.8466118216514587,0.6594203114509583,-0.7000000000000001
3,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,1.3018525838851929,0.7463768124580383,-0.6000000000000001
4,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.9761461853981018,0.8115942478179932,-0.5000000000000001
5,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.8638251483440399,0.8260869979858398,-0.40000000000000013
6,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,1.0367883682250976,0.8333333730697632,-0.30000000000000016
7,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.9898849725723267,0.8405797481536865,-0.20000000000000018
8,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.9080985903739929,0.8695652484893799,-0.1000000000000002
9,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.8567397594451904,0.8695652484893799,-2.220446049250313e-16
10,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.7702840030193329,0.8695652484893799,0.09999999999999976
11,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.6563521504402161,0.8550724983215332,0.19999999999999962
12,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.741785591840744,0.8260869979858398,0.2999999999999997
13,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.9672234416007995,0.804347813129425,0.3999999999999998
14,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,1.1934818625450134,0.782608687877655,0.49999999999999967
15,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,1.5695316195487976,0.7246376872062683,0.5999999999999995
16,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,2.861057233810425,0.5579710006713867,0.6999999999999996
17,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,5.278834104537964,0.2246376872062683,0.7999999999999997
18,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,9.294485282897949,0.014492753893136978,0.8999999999999996
19,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,7.101774597167969,0.18115942180156708,-0.9
20,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,3.466276741027832,0.47826087474823,-0.8
21,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,2.338706636428833,0.6304348111152649,-0.7000000000000001
22,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.5595631718635559,0.7028985619544983,-0.6000000000000001
23,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.3471229910850524,0.7318840622901917,-0.5000000000000001
24,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.3590307831764221,0.7536231875419617,-0.40000000000000013
25,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.4703425168991089,0.782608687877655,-0.30000000000000016
26,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.4116298794746398,0.7971014380455017,-0.20000000000000018
27,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.3466938495635987,0.804347813129425,-0.1000000000000002
28,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.343857502937317,0.8115942478179932,-2.220446049250313e-16
29,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.257747268676758,0.7898550629615784,0.09999999999999976
30,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.154340636730194,0.804347813129425,0.19999999999999962
31,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.3402039289474488,0.8115942478179932,0.2999999999999997
32,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.4984965443611145,0.7971014380455017,0.3999999999999998
33,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.6221067190170289,0.782608687877655,0.49999999999999967
34,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,2.058025908470154,0.7028985619544983,0.5999999999999995
35,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,2.750191068649292,0.6304348111152649,0.6999999999999996
36,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,5.117503976821899,0.3478260934352875,0.7999999999999997
37,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,10.986651611328124,0.06521739065647125,0.8999999999999996
38,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,10.371377086639404,0.1666666716337204,-0.9
39,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,4.556903553009033,0.54347825050354,-0.8
40,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,3.3533605337142944,0.6594203114509583,-0.7000000000000001
