,saved_model,model,loss,accuracy,gauss_noise
0,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.5698757767677307,0.8623188734054565,0.001
1,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.564831805229187,0.8623188734054565,0.0014677992676220691
2,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.5784173130989074,0.8586956858634949,0.0021544346900318843
3,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.5969278931617736,0.8514493107795715,0.0031622776601683794
4,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.6152311146259308,0.8362319231033325,0.004641588833612777
5,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.6425964117050171,0.8253623604774475,0.006812920690579608
6,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.6824378430843353,0.8202898979187012,0.01
7,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.7402792096138,0.8115942299365997,0.01467799267622069
8,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.8471603393554688,0.795652163028717,0.021544346900318832
9,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.9872641265392303,0.7681159377098083,0.03162277660168379
10,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.170968222618103,0.72826087474823,0.046415888336127774
11,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.4202999830245973,0.6666666865348816,0.06812920690579612
12,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,2.001079559326172,0.5913043558597565,0.1
13,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,3.035455751419067,0.4413043618202209,0.1467799267622069
14,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,4.567457580566407,0.29927537143230437,0.21544346900318823
15,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,6.272217750549316,0.23260869979858398,0.31622776601683794
16,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,8.09423041343689,0.1608695700764656,0.46415888336127775
17,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,9.627681541442872,0.09782608896493912,0.6812920690579608
18,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,11.268203735351562,0.02608695663511753,1.0
19,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.263201153278351,0.8355072855949401,0.001
20,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.2433020234107972,0.8369565606117249,0.0014677992676220691
