,saved_model,model,loss,accuracy,downscale
39,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,15.938865184783936,0.0,0.012742749857031334
40,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,10.907418251037598,0.06521739065647125,0.016237767391887217
41,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,12.320479774475098,0.043478261679410934,0.0206913808111479
42,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,13.128366088867187,0.028985507786273956,0.026366508987303583
43,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,20.26955909729004,0.014492753893136978,0.03359818286283781
44,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,22.809108161926268,0.0,0.04281332398719394
45,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,14.314148426055908,0.043478261679410934,0.0545559478116852
46,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,8.717251586914063,0.2028985619544983,0.06951927961775606
47,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,6.573874807357788,0.260869562625885,0.08858667904100823
48,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,3.8869003295898437,0.4057971239089966,0.11288378916846889
49,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,2.259339690208435,0.6666666865348816,0.14384498882876628
50,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.800167191028595,0.717391312122345,0.18329807108324356
51,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.3650672435760498,0.7753623127937317,0.23357214690901212
52,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.1708763718605042,0.8260869979858398,0.29763514416313175
53,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.1348546385765075,0.8260869979858398,0.37926901907322497
54,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.0296489000320435,0.8333333730697632,0.4832930238571752
55,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.0814550518989563,0.8405797481536865,0.615848211066026
56,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.1090095162391662,0.8478261232376099,0.7847599703514611
57,MobileNet_aug20_(2023-05-15)_0,MobileNet,18.19709129333496,0.07246376574039459,0.01
58,MobileNet_aug20_(2023-05-15)_0,MobileNet,12.430332469940186,0.043478261679410934,0.012742749857031334
59,MobileNet_aug20_(2023-05-15)_0,MobileNet,16.204423904418945,0.07971014827489853,0.016237767391887217
60,MobileNet_aug20_(2023-05-15)_0,MobileNet,15.762785911560059,0.043478261679410934,0.0206913808111479
61,MobileNet_aug20_(2023-05-15)_0,MobileNet,11.379088020324707,0.043478261679410934,0.026366508987303583
62,MobileNet_aug20_(2023-05-15)_0,MobileNet,10.041072845458984,0.021739130839705467,0.03359818286283781
63,MobileNet_aug20_(2023-05-15)_0,MobileNet,8.865420818328857,0.007246376946568489,0.04281332398719394
64,MobileNet_aug20_(2023-05-15)_0,MobileNet,9.051327323913574,0.007246376946568489,0.0545559478116852
65,MobileNet_aug20_(2023-05-15)_0,MobileNet,9.286836719512939,0.028985507786273956,0.06951927961775606
66,MobileNet_aug20_(2023-05-15)_0,MobileNet,9.436681270599365,0.05072464048862457,0.08858667904100823
67,MobileNet_aug20_(2023-05-15)_0,MobileNet,8.718827629089356,0.09420289844274521,0.11288378916846889
68,MobileNet_aug20_(2023-05-15)_0,MobileNet,6.6729694366455075,0.18115942180156708,0.14384498882876628
69,MobileNet_aug20_(2023-05-15)_0,MobileNet,4.3796913623809814,0.3550724685192108,0.18329807108324356
70,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.9442002534866334,0.695652186870575,0.23357214690901212
71,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.2846718549728393,0.7536231875419617,0.29763514416313175
72,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.0921417236328126,0.7753623127937317,0.37926901907322497
73,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.1339367628097534,0.7681159377098083,0.4832930238571752
74,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.0748283743858338,0.7898550629615784,0.615848211066026
75,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.0382519960403442,0.804347813129425,0.7847599703514611
76,MobileNet_aug20_(2023-05-18)_0,MobileNet,21.19301109313965,0.0,0.01
77,MobileNet_aug20_(2023-05-18)_0,MobileNet,15.902958869934082,0.0,0.012742749857031334
78,MobileNet_aug20_(2023-05-18)_0,MobileNet,30.96038246154785,0.0,0.016237767391887217
79,MobileNet_aug20_(2023-05-18)_0,MobileNet,35.672175598144534,0.0,0.0206913808111479
80,MobileNet_aug20_(2023-05-18)_0,MobileNet,27.650131607055663,0.0,0.026366508987303583
81,MobileNet_aug20_(2023-05-18)_0,MobileNet,12.664226245880126,0.0,0.03359818286283781
82,MobileNet_aug20_(2023-05-18)_0,MobileNet,9.744086170196534,0.014492753893136978,0.04281332398719394
83,MobileNet_aug20_(2023-05-18)_0,MobileNet,7.234735059738159,0.014492753893136978,0.0545559478116852
84,MobileNet_aug20_(2023-05-18)_0,MobileNet,6.976679134368896,0.036231882870197296,0.06951927961775606
85,MobileNet_aug20_(2023-05-18)_0,MobileNet,6.9536316871643065,0.10144928097724915,0.08858667904100823
86,MobileNet_aug20_(2023-05-18)_0,MobileNet,5.721401500701904,0.1666666716337204,0.11288378916846889
87,MobileNet_aug20_(2023-05-18)_0,MobileNet,3.722932529449463,0.3115942180156708,0.14384498882876628
88,MobileNet_aug20_(2023-05-18)_0,MobileNet,3.1095610857009888,0.43478262424468994,0.18329807108324356
89,MobileNet_aug20_(2023-05-18)_0,MobileNet,2.013986110687256,0.5869565606117249,0.23357214690901212
90,MobileNet_aug20_(2023-05-18)_0,MobileNet,1.2879031896591187,0.6739130616188049,0.29763514416313175
91,MobileNet_aug20_(2023-05-18)_0,MobileNet,0.8864519894123077,0.7681159377098083,0.37926901907322497
92,MobileNet_aug20_(2023-05-18)_0,MobileNet,0.8523034989833832,0.7681159377098083,0.4832930238571752
93,MobileNet_aug20_(2023-05-18)_0,MobileNet,0.7616536021232605,0.782608687877655,0.615848211066026
94,MobileNet_aug20_(2023-05-18)_0,MobileNet,0.8120916247367859,0.7753623127937317,0.7847599703514611
95,MobileNet_aug20_(2023-05-19)_0,MobileNet,31.545308685302736,0.0,0.01
96,MobileNet_aug20_(2023-05-19)_0,MobileNet,18.604345321655273,0.06521739065647125,0.012742749857031334
97,MobileNet_aug20_(2023-05-19)_0,MobileNet,14.223298454284668,0.06521739065647125,0.016237767391887217
98,MobileNet_aug20_(2023-05-19)_0,MobileNet,10.971763706207275,0.05797101557254791,0.0206913808111479
99,MobileNet_aug20_(2023-05-19)_0,MobileNet,10.61076774597168,0.036231882870197296,0.026366508987303583
100,MobileNet_aug20_(2023-05-19)_0,MobileNet,10.214587116241455,0.05072464048862457,0.03359818286283781
101,MobileNet_aug20_(2023-05-19)_0,MobileNet,14.315458393096923,0.07246376574039459,0.04281332398719394
102,MobileNet_aug20_(2023-05-19)_0,MobileNet,12.974376010894776,0.05072464048862457,0.0545559478116852
103,MobileNet_aug20_(2023-05-19)_0,MobileNet,11.70103406906128,0.05072464048862457,0.06951927961775606
104,MobileNet_aug20_(2023-05-19)_0,MobileNet,7.481077718734741,0.10869565606117249,0.08858667904100823
105,MobileNet_aug20_(2023-05-19)_0,MobileNet,5.236562442779541,0.28260868787765503,0.11288378916846889
106,MobileNet_aug20_(2023-05-19)_0,MobileNet,3.6602943181991576,0.4492753744125366,0.14384498882876628
107,MobileNet_aug20_(2023-05-19)_0,MobileNet,2.6956254720687864,0.5797101259231567,0.18329807108324356
108,MobileNet_aug20_(2023-05-19)_0,MobileNet,1.4034549236297607,0.6884058117866516,0.23357214690901212
109,MobileNet_aug20_(2023-05-19)_0,MobileNet,1.4702078819274902,0.760869562625885,0.29763514416313175
110,MobileNet_aug20_(2023-05-19)_0,MobileNet,1.0875393748283386,0.7971014380455017,0.37926901907322497
111,MobileNet_aug20_(2023-05-19)_0,MobileNet,0.9295163810253143,0.8115942478179932,0.4832930238571752
112,MobileNet_aug20_(2023-05-19)_0,MobileNet,1.096503210067749,0.8188406229019165,0.615848211066026
113,MobileNet_aug20_(2023-05-19)_0,MobileNet,1.1396222233772277,0.804347813129425,0.7847599703514611
