,saved_model,model,loss,accuracy,rotation
0,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.5593581318855285,0.8695652484893799,0
1,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.5320755422115326,0.8840579986572266,18
2,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.49627217948436736,0.8478261232376099,37
3,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.7018708109855651,0.8260869979858398,56
4,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.8739603638648987,0.7971014380455017,75
5,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.0300921201705933,0.7246376872062683,94
6,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.1417592525482179,0.6666666865348816,113
7,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.121449613571167,0.7028985619544983,132
8,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.2040296077728272,0.7028985619544983,151
9,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.1946593284606934,0.7101449370384216,170
10,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.0674033403396606,0.7463768124580383,189
11,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.0398689389228821,0.7318840622901917,208
12,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.235230600833893,0.739130437374115,227
13,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.3730440974235534,0.7028985619544983,246
14,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.106889510154724,0.7536231875419617,265
15,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.1081647992134094,0.760869562625885,284
16,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.7233738780021668,0.7971014380455017,303
17,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.5504455983638763,0.8478261232376099,322
18,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.4912096858024597,0.8695652484893799,341
19,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.2514167308807373,0.8333333730697632,0
20,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.2905554294586181,0.8478261232376099,18
21,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.0477418303489685,0.8478261232376099,37
22,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.2794833540916444,0.8115942478179932,56
23,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,0.8766677498817443,0.8188406229019165,75
24,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,0.84802206158638,0.804347813129425,94
25,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.0664738655090331,0.8260869979858398,113
26,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.1478522777557374,0.8188406229019165,132
27,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,0.8350985169410705,0.8260869979858398,151
28,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,0.9447778344154358,0.7753623127937317,170
29,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.287841534614563,0.7246376872062683,189
30,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.4817615866661071,0.7681159377098083,208
31,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.4503432750701903,0.760869562625885,227
32,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.3725064396858215,0.7681159377098083,246
33,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.2922055840492248,0.8115942478179932,265
34,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.2524820804595946,0.7898550629615784,284
35,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.2823788285255433,0.804347813129425,303
36,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.259919536113739,0.8115942478179932,322
37,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.3479809761047363,0.8260869979858398,341
38,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.0829291105270387,0.8333333730697632,0
39,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.3556465744972228,0.8260869979858398,18
40,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.1301520347595215,0.8188406229019165,37
41,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.1820592522621154,0.8115942478179932,56
42,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,0.9669352173805237,0.7971014380455017,75
43,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,0.7474391996860504,0.8188406229019165,94
44,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.016157591342926,0.7536231875419617,113
45,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.441938829421997,0.739130437374115,132
46,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.1341174483299254,0.7753623127937317,151
47,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.373691940307617,0.7246376872062683,170
48,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.259730291366577,0.717391312122345,189
49,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.2611778736114503,0.695652186870575,208
50,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.530299973487854,0.695652186870575,227
51,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.4248907208442687,0.7318840622901917,246
52,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.2578120589256288,0.7463768124580383,265
53,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.358474886417389,0.7536231875419617,284
54,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.2995038747787475,0.7898550629615784,303
55,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,1.1564786195755006,0.7971014380455017,322
56,InceptionV3_aug20_(2023-05-15)_0,InceptionV3,0.897394597530365,0.8478261232376099,341
57,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.0574006915092469,0.8405797481536865,0
58,MobileNet_aug20_(2023-05-15)_0,MobileNet,0.664482057094574,0.804347813129425,18
59,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.0342878222465515,0.7971014380455017,37
60,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.2648223996162415,0.760869562625885,56
61,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.1599204897880555,0.739130437374115,75
62,MobileNet_aug20_(2023-05-15)_0,MobileNet,0.9688008666038513,0.782608687877655,94
63,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.3151789903640747,0.7101449370384216,113
64,MobileNet_aug20_(2023-05-15)_0,MobileNet,2.0999149322509765,0.6594203114509583,132
65,MobileNet_aug20_(2023-05-15)_0,MobileNet,2.6483553647994995,0.5797101259231567,151
66,MobileNet_aug20_(2023-05-15)_0,MobileNet,2.282753419876099,0.5724637508392334,170
67,MobileNet_aug20_(2023-05-15)_0,MobileNet,2.342337441444397,0.5724637508392334,189
68,MobileNet_aug20_(2023-05-15)_0,MobileNet,2.482502746582031,0.5507246255874634,208
69,MobileNet_aug20_(2023-05-15)_0,MobileNet,2.4082923889160157,0.5362318754196167,227
70,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.7725804567337036,0.6811594367027283,246
71,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.2091304302215575,0.739130437374115,265
72,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.5823037981987,0.717391312122345,284
73,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.5931219696998595,0.7536231875419617,303
74,MobileNet_aug20_(2023-05-15)_0,MobileNet,1.1677197813987732,0.804347813129425,322
