,saved_model,model,loss,accuracy,gauss_blur
77,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.5596470475196839,0.8913043737411499,3
78,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.610718446969986,0.8695652484893799,5
79,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.731855696439743,0.8550724983215332,7
80,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.8328664124011993,0.8405797481536865,9
81,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.0445759773254395,0.804347813129425,11
82,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.2141759037971496,0.782608687877655,13
83,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.3334066271781921,0.782608687877655,15
84,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.3630104184150695,0.760869562625885,17
85,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.4016166925430298,0.7536231875419617,19
86,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.4519684195518494,0.739130437374115,21
87,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.5635111331939697,0.7101449370384216,23
88,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.8234110236167909,0.6159420609474182,25
89,MobileNet_aug80_(2023-05-17)_0,MobileNet,2.1489747285842897,0.5869565606117249,27
90,MobileNet_aug80_(2023-05-17)_0,MobileNet,2.4411436319351196,0.54347825050354,29
91,MobileNet_aug80_(2023-05-17)_0,MobileNet,2.7517496824264525,0.4855072498321533,31
92,MobileNet_aug80_(2023-05-17)_0,MobileNet,3.127359890937805,0.43478262424468994,33
93,MobileNet_aug80_(2023-05-17)_0,MobileNet,3.534543776512146,0.3695652186870575,35
94,MobileNet_aug80_(2023-05-17)_0,MobileNet,3.9449141025543213,0.3333333432674408,37
95,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.1331889629364014,0.8405797481536865,1
96,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.2308195590972901,0.8188406229019165,3
97,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.3429781198501587,0.8115942478179932,5
98,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.609317147731781,0.7898550629615784,7
99,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.852980136871338,0.7898550629615784,9
100,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.143236017227173,0.7753623127937317,11
101,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.3889201879501343,0.7463768124580383,13
102,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.5919277906417846,0.7246376872062683,15
103,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.7817317962646486,0.7246376872062683,17
104,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.8706348657608034,0.7101449370384216,19
105,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.9237308740615844,0.695652186870575,21
106,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.9503130435943605,0.6666666865348816,23
107,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.9407920837402344,0.6594203114509583,25
108,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.971574330329895,0.6304348111152649,27
109,MobileNet_aug80_(2023-05-19)_1,MobileNet,3.1024325847625733,0.54347825050354,29
110,MobileNet_aug80_(2023-05-19)_1,MobileNet,3.398643469810486,0.49275362491607666,31
111,MobileNet_aug80_(2023-05-19)_1,MobileNet,3.7832210540771483,0.39855071902275085,33
112,MobileNet_aug80_(2023-05-19)_1,MobileNet,4.284880065917969,0.3550724685192108,35
113,MobileNet_aug80_(2023-05-19)_1,MobileNet,4.816307067871094,0.30434784293174744,37
