,saved_model,model,loss,accuracy,gauss_noise
0,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.4742215842008591,0.9007246613502502,0.001
1,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.47108940184116366,0.9043478488922119,0.0014677992676220691
2,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.4811657011508942,0.9014492988586426,0.0021544346900318843
3,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.4913521707057953,0.8992753863334656,0.0031622776601683794
4,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.5150451093912125,0.9050724864006042,0.004641588833612777
5,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.5117659896612168,0.9028985738754273,0.006812920690579608
6,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.5401836544275284,0.8884058237075806,0.01
7,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.574646508693695,0.8840579986572266,0.01467799267622069
8,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.633792930841446,0.8768116235733032,0.021544346900318832
9,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.682642275094986,0.8492753982543946,0.03162277660168379
10,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.768969738483429,0.8231884419918061,0.046415888336127774
11,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.922139024734497,0.7840579688549042,0.06812920690579612
12,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.2129235744476319,0.721739137172699,0.1
13,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.6081608533859253,0.6557971239089966,0.1467799267622069
14,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,2.1677533626556396,0.5442028880119324,0.21544346900318823
15,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,2.923321509361267,0.3826087027788162,0.31622776601683794
16,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,3.8084930896759035,0.2456521734595299,0.46415888336127775
17,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,5.0123697280883786,0.09057971239089965,0.6812920690579608
18,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,6.536740732192993,0.007971014641225339,1.0
19,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.5204567909240723,0.8710145235061646,0.001
20,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.5160232484340668,0.8688406109809875,0.0014677992676220691
21,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.530309072136879,0.8652174234390259,0.0021544346900318843
22,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.5316302239894867,0.8688406109809875,0.0031622776601683794
23,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.5430793285369873,0.8601449608802796,0.004641588833612777
24,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.5694037795066833,0.8615942358970642,0.006812920690579608
25,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.6203879714012146,0.8485507607460022,0.01
26,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.6725545585155487,0.8340580105781555,0.01467799267622069
27,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.7454305112361908,0.8260869979858398,0.021544346900318832
28,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.8467824399471283,0.7985507249832153,0.03162277660168379
29,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.9272149801254272,0.7985507309436798,0.046415888336127774
30,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,1.0926704943180083,0.7637681126594543,0.06812920690579612
31,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,1.308167326450348,0.7253623247146607,0.1
32,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,1.812659788131714,0.6405797362327575,0.1467799267622069
33,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,2.8412861585617066,0.4833333373069763,0.21544346900318823
34,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,4.183304715156555,0.3297101557254791,0.31622776601683794
35,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,5.856685781478882,0.19637681692838668,0.46415888336127775
36,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,7.43919825553894,0.09492753744125366,0.6812920690579608
37,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,9.23607349395752,0.027536232583224775,1.0
38,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.9568490028381348,0.8231884479522705,0.001
39,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.9442785859107972,0.8253623604774475,0.0014677992676220691
40,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.953690767288208,0.8253623604774475,0.0021544346900318843
41,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.9253697454929352,0.8224638104438782,0.0031622776601683794
42,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.9188959658145904,0.8253623604774475,0.004641588833612777
43,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.9285340428352356,0.818840616941452,0.006812920690579608
44,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.9007149040699005,0.8072463929653168,0.01
45,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.8823942720890046,0.7942028880119324,0.01467799267622069
46,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.853595906496048,0.7905797064304352,0.021544346900318832
47,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.8249610841274262,0.773913037776947,0.03162277660168379
48,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.8802399218082428,0.7659420251846314,0.046415888336127774
49,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.1005826234817504,0.717391312122345,0.06812920690579612
50,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.4584277153015137,0.6630434989929199,0.1
51,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,2.4968135595321654,0.5333333253860474,0.1467799267622069
52,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,4.105939340591431,0.39130435287952425,0.21544346900318823
53,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,6.397429084777832,0.25362318754196167,0.31622776601683794
54,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,9.254336166381837,0.12898550629615785,0.46415888336127775
55,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,12.5115478515625,0.022463768534362317,0.6812920690579608
56,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,15.36815938949585,0.000724637694656849,1.0
57,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.9364969789981842,0.8579710483551025,0.001
58,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.0062720596790313,0.8565217733383179,0.0014677992676220691
59,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.0587946712970733,0.8565217733383179,0.0021544346900318843
60,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.1683610916137694,0.8500000357627868,0.0031622776601683794
61,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.2078750729560852,0.8449275732040405,0.004641588833612777
62,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.2918119788169862,0.8384058356285096,0.006812920690579608
63,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.3093181490898131,0.8369565606117249,0.01
64,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.3643810749053955,0.812318867444992,0.01467799267622069
65,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.4740389466285706,0.7978260815143585,0.021544346900318832
66,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.4430454611778258,0.7949275374412537,0.03162277660168379
67,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.551973330974579,0.760869562625885,0.046415888336127774
68,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.6950487732887267,0.7253623247146607,0.06812920690579612
69,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.948167371749878,0.6550724864006042,0.1
70,MobileNet_aug80_(2023-05-16)_0,MobileNet,2.3303683519363405,0.5659420311450958,0.1467799267622069
