,saved_model,model,loss,accuracy,rotation
0,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.4896151691675186,0.8985507488250732,0
1,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.5834716498851776,0.8550724983215332,18
2,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.8371199786663055,0.8188406229019165,37
3,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.0661753416061401,0.7971014380455017,56
4,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.336390733718872,0.7971014380455017,75
5,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.4105334162712098,0.739130437374115,94
6,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.3499959468841554,0.7246376872062683,113
7,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.0764799118041992,0.760869562625885,132
8,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.9586340725421906,0.7898550629615784,151
9,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.6949872612953186,0.804347813129425,170
10,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.6820592939853668,0.7753623127937317,189
11,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.5735418021678924,0.8260869979858398,208
12,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.7406324625015259,0.7971014380455017,227
13,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.8923234403133392,0.7753623127937317,246
14,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.1681153893470764,0.7681159377098083,265
15,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.2271669268608094,0.7971014380455017,284
16,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.2123448610305787,0.8115942478179932,303
17,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.0904963135719299,0.8260869979858398,322
18,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.6469088613986969,0.8913043737411499,341
19,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.5604143798351288,0.8695652484893799,0
20,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.8354486167430878,0.8260869979858398,18
