,saved_model,model,loss,accuracy,brightness
0,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,4.449819421768188,0.11594203114509583,-0.9
1,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,3.4512397050857544,0.34057971835136414,-0.8
2,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,2.651186990737915,0.47101449966430664,-0.7000000000000001
3,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.6075769543647767,0.6086956858634949,-0.6000000000000001
4,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.1190919876098633,0.7246376872062683,-0.5000000000000001
5,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.8257832288742065,0.7681159377098083,-0.40000000000000013
6,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.7776465535163879,0.804347813129425,-0.30000000000000016
7,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.6720045864582062,0.8260869979858398,-0.20000000000000018
8,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.6021812736988068,0.8550724983215332,-0.1000000000000002
9,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.5593581020832061,0.8695652484893799,-2.220446049250313e-16
10,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.5513918340206146,0.8695652484893799,0.09999999999999976
11,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.6006670773029328,0.8478261232376099,0.19999999999999962
12,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,0.8137823224067688,0.7898550629615784,0.2999999999999997
13,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.1447659730911255,0.7753623127937317,0.3999999999999998
14,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.527877402305603,0.7246376872062683,0.49999999999999967
15,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,1.8151732802391052,0.6884058117866516,0.5999999999999995
16,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,2.352437400817871,0.5797101259231567,0.6999999999999996
17,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,3.124286937713623,0.32608696818351746,0.7999999999999997
18,InceptionV3_aug20_(2023-05-11)_0,InceptionV3,5.11517105102539,0.007246376946568489,0.8999999999999996
19,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,19.384324645996095,0.014492753893136978,-0.9
20,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,7.017792701721191,0.3840579688549042,-0.8
21,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,3.460693097114563,0.6014493107795715,-0.7000000000000001
22,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.9128480434417725,0.7318840622901917,-0.6000000000000001
23,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.3367699027061462,0.7753623127937317,-0.5000000000000001
24,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.2178365111351013,0.7971014380455017,-0.40000000000000013
25,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.2803686499595641,0.8115942478179932,-0.30000000000000016
26,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.3336030840873718,0.8333333730697632,-0.20000000000000018
27,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.3075103521347047,0.8405797481536865,-0.1000000000000002
28,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.2514167547225952,0.8333333730697632,-2.220446049250313e-16
29,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.1865634322166443,0.8405797481536865,0.09999999999999976
30,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.119970452785492,0.8405797481536865,0.19999999999999962
31,InceptionV3_aug20_(2023-05-12)_0,InceptionV3,1.0556383967399596,0.8405797481536865,0.2999999999999997
