,saved_model,model,loss,accuracy,downscale
33,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,1.0426350116729737,0.804347813129425,0.29763514416313175
34,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.8857519328594208,0.8333333730697632,0.37926901907322497
35,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.8143348932266236,0.8623188734054565,0.4832930238571752
36,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.8343644082546234,0.8550724983215332,0.615848211066026
37,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.8542830526828766,0.8478261232376099,0.7847599703514611
38,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,10.104250717163087,0.036231882870197296,0.01
39,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,11.019393062591552,0.0,0.012742749857031334
40,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,12.717282485961913,0.0,0.016237767391887217
41,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,16.545988845825196,0.021739130839705467,0.0206913808111479
42,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,20.94521484375,0.014492753893136978,0.026366508987303583
43,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,23.73631935119629,0.0,0.03359818286283781
44,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,18.393244171142577,0.0,0.04281332398719394
45,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,9.534505844116211,0.036231882870197296,0.0545559478116852
46,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,5.9452355861663815,0.30434784293174744,0.06951927961775606
47,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,5.630733823776245,0.30434784293174744,0.08858667904100823
48,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,3.6545010566711427,0.4057971239089966,0.11288378916846889
49,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,2.2770108461380003,0.5942029356956482,0.14384498882876628
50,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.4397913455963134,0.7246376872062683,0.18329807108324356
51,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.3897209882736206,0.7681159377098083,0.23357214690901212
52,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.9623040199279785,0.8115942478179932,0.29763514416313175
53,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.8365822255611419,0.8333333730697632,0.37926901907322497
54,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.6721135914325714,0.8695652484893799,0.4832930238571752
55,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.6466877043247223,0.8695652484893799,0.615848211066026
56,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.6096347272396088,0.8913043737411499,0.7847599703514611
57,MobileNet_aug40_(2023-05-16)_0,MobileNet,13.935809898376466,0.07246376574039459,0.01
58,MobileNet_aug40_(2023-05-16)_0,MobileNet,17.94412956237793,0.07246376574039459,0.012742749857031334
59,MobileNet_aug40_(2023-05-16)_0,MobileNet,35.764473342895506,0.028985507786273956,0.016237767391887217
60,MobileNet_aug40_(2023-05-16)_0,MobileNet,35.50728149414063,0.0,0.0206913808111479
61,MobileNet_aug40_(2023-05-16)_0,MobileNet,31.287398910522462,0.0,0.026366508987303583
62,MobileNet_aug40_(2023-05-16)_0,MobileNet,18.90050506591797,0.0,0.03359818286283781
63,MobileNet_aug40_(2023-05-16)_0,MobileNet,13.01522798538208,0.014492753893136978,0.04281332398719394
64,MobileNet_aug40_(2023-05-16)_0,MobileNet,9.923327445983887,0.043478261679410934,0.0545559478116852
65,MobileNet_aug40_(2023-05-16)_0,MobileNet,4.874977350234985,0.2753623127937317,0.06951927961775606
66,MobileNet_aug40_(2023-05-16)_0,MobileNet,4.859158658981324,0.32608696818351746,0.08858667904100823
67,MobileNet_aug40_(2023-05-16)_0,MobileNet,4.719529676437378,0.3840579688549042,0.11288378916846889
68,MobileNet_aug40_(2023-05-16)_0,MobileNet,4.004459714889526,0.49275362491607666,0.14384498882876628
69,MobileNet_aug40_(2023-05-16)_0,MobileNet,2.954780912399292,0.6086956858634949,0.18329807108324356
70,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.7488084435462952,0.7753623127937317,0.23357214690901212
71,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.1799139261245728,0.7971014380455017,0.29763514416313175
72,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.0722533345222474,0.8260869979858398,0.37926901907322497
73,MobileNet_aug40_(2023-05-16)_0,MobileNet,0.8933534860610962,0.8405797481536865,0.4832930238571752
74,MobileNet_aug40_(2023-05-16)_0,MobileNet,0.9283298134803772,0.8260869979858398,0.615848211066026
75,MobileNet_aug40_(2023-05-16)_0,MobileNet,0.8623335301876068,0.8405797481536865,0.7847599703514611
76,MobileNet_aug40_(2023-05-18)_0,MobileNet,16.558168983459474,0.07246376574039459,0.01
77,MobileNet_aug40_(2023-05-18)_0,MobileNet,8.731018257141113,0.036231882870197296,0.012742749857031334
78,MobileNet_aug40_(2023-05-18)_0,MobileNet,11.344450283050538,0.08695652335882187,0.016237767391887217
79,MobileNet_aug40_(2023-05-18)_0,MobileNet,13.91198205947876,0.07971014827489853,0.0206913808111479
80,MobileNet_aug40_(2023-05-18)_0,MobileNet,12.877577018737792,0.08695652335882187,0.026366508987303583
81,MobileNet_aug40_(2023-05-18)_0,MobileNet,9.409759044647217,0.05072464048862457,0.03359818286283781
82,MobileNet_aug40_(2023-05-18)_0,MobileNet,10.579846572875976,0.05797101557254791,0.04281332398719394
83,MobileNet_aug40_(2023-05-18)_0,MobileNet,10.460878658294678,0.07971014827489853,0.0545559478116852
84,MobileNet_aug40_(2023-05-18)_0,MobileNet,6.8364355087280275,0.12318840622901917,0.06951927961775606
85,MobileNet_aug40_(2023-05-18)_0,MobileNet,5.477308893203736,0.239130437374115,0.08858667904100823
86,MobileNet_aug40_(2023-05-18)_0,MobileNet,3.766331434249878,0.4855072498321533,0.11288378916846889
87,MobileNet_aug40_(2023-05-18)_0,MobileNet,2.7245102882385255,0.54347825050354,0.14384498882876628
88,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.9205681324005126,0.6449275612831116,0.18329807108324356
89,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.6712806344032287,0.717391312122345,0.23357214690901212
90,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.1866995453834535,0.7971014380455017,0.29763514416313175
91,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.9834660530090332,0.8260869979858398,0.37926901907322497
92,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.7270700216293335,0.8260869979858398,0.4832930238571752
93,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.7966908037662506,0.8405797481536865,0.615848211066026
94,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.7586777150630951,0.8333333730697632,0.7847599703514611
95,MobileNet_aug40_(2023-05-19)_0,MobileNet,10.21647539138794,0.028985507786273956,0.01
96,MobileNet_aug40_(2023-05-19)_0,MobileNet,11.579577922821045,0.0,0.012742749857031334
97,MobileNet_aug40_(2023-05-19)_0,MobileNet,13.841755676269532,0.0,0.016237767391887217
98,MobileNet_aug40_(2023-05-19)_0,MobileNet,14.55409927368164,0.021739130839705467,0.0206913808111479
99,MobileNet_aug40_(2023-05-19)_0,MobileNet,11.961491012573243,0.043478261679410934,0.026366508987303583
100,MobileNet_aug40_(2023-05-19)_0,MobileNet,10.12988348007202,0.0,0.03359818286283781
101,MobileNet_aug40_(2023-05-19)_0,MobileNet,8.46103048324585,0.021739130839705467,0.04281332398719394
102,MobileNet_aug40_(2023-05-19)_0,MobileNet,8.019609260559083,0.036231882870197296,0.0545559478116852
103,MobileNet_aug40_(2023-05-19)_0,MobileNet,7.748104286193848,0.10144928097724915,0.06951927961775606
104,MobileNet_aug40_(2023-05-19)_0,MobileNet,6.661226224899292,0.2246376872062683,0.08858667904100823
105,MobileNet_aug40_(2023-05-19)_0,MobileNet,4.705612659454346,0.36231884360313416,0.11288378916846889
106,MobileNet_aug40_(2023-05-19)_0,MobileNet,2.9624892234802247,0.5942029356956482,0.14384498882876628
107,MobileNet_aug40_(2023-05-19)_0,MobileNet,2.651783561706543,0.6449275612831116,0.18329807108324356
108,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.8415334820747375,0.7536231875419617,0.23357214690901212
109,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.3452192425727845,0.7681159377098083,0.29763514416313175
110,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.9389101386070251,0.7971014380455017,0.37926901907322497
111,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.7162887394428253,0.8478261232376099,0.4832930238571752
112,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.7206606984138488,0.8333333730697632,0.615848211066026
113,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.5696099698543549,0.8768116235733032,0.7847599703514611
