,saved_model,model,loss,accuracy,gauss_blur
0,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.562836468219757,0.7753623127937317,1
1,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.5470829486846924,0.7681159377098083,3
2,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.519617223739624,0.7753623127937317,5
3,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.4818787574768066,0.7753623127937317,7
4,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.4374875187873841,0.7898550629615784,9
5,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.4316300749778748,0.7463768124580383,11
6,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.4911958575248718,0.717391312122345,13
7,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.6087387204170227,0.6666666865348816,15
8,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.767271840572357,0.6594203114509583,17
9,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.9582822799682618,0.6666666865348816,19
10,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,2.202525329589844,0.5869565606117249,21
11,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,2.4818448066711425,0.54347825050354,23
12,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,2.7907305002212524,0.5072463750839233,25
13,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,3.1292134284973145,0.4855072498321533,27
14,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,3.490127944946289,0.4492753744125366,29
15,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,3.9057900428771974,0.4057971239089966,31
16,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,4.402401399612427,0.26811593770980835,33
17,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,4.988104677200317,0.21014493703842163,35
18,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,5.684773540496826,0.10869565606117249,37
19,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.3005628824234008,0.8115942478179932,1
20,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.3293117046356202,0.8333333730697632,3
21,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.3181357860565186,0.8333333730697632,5
22,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.3099757194519044,0.8405797481536865,7
23,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.3418614864349365,0.8333333730697632,9
24,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.4241973757743835,0.8115942478179932,11
25,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.5625072956085204,0.7898550629615784,13
26,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.6920611023902894,0.782608687877655,15
27,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.8076171040534974,0.7753623127937317,17
28,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.9056708335876464,0.7318840622901917,19
29,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.9946008205413819,0.695652186870575,21
30,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,2.069001388549805,0.6739130616188049,23
31,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,2.10929012298584,0.6811594367027283,25
32,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,2.155714225769043,0.6666666865348816,27
33,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,2.2815420627593994,0.6449275612831116,29
34,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,2.521453094482422,0.52173912525177,31
35,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,2.8577064275741577,0.4130434989929199,33
36,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,3.2327991724014282,0.34057971835136414,35
37,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,3.6384840488433836,0.28985506296157837,37
38,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.5729489922523499,0.8405797481536865,1
39,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.5810073852539062,0.8478261232376099,3
40,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.6043258428573608,0.8405797481536865,5
41,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.6392694473266602,0.8333333730697632,7
42,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.671883475780487,0.8188406229019165,9
43,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.7364405632019042,0.8115942478179932,11
44,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.823004126548767,0.8115942478179932,13
45,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.952969479560852,0.7898550629615784,15
46,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,2.0933201789855955,0.782608687877655,17
47,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,2.227692651748657,0.7681159377098083,19
48,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,2.4236186504364015,0.739130437374115,21
49,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,2.6671759605407717,0.6739130616188049,23
50,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,3.0007835626602173,0.6521739363670349,25
51,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,3.4383267879486086,0.6086956858634949,27
52,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,3.929773950576782,0.5797101259231567,29
53,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,4.426822328567505,0.5072463750839233,31
54,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,4.965757369995117,0.4492753744125366,33
55,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,5.721689605712891,0.3333333432674408,35
