,saved_model,model,loss,accuracy,contrast
47,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.937768566608429,0.8260869979858398,-2.220446049250313e-16
48,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.8669193029403687,0.8260869979858398,0.09999999999999976
49,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.8261198461055755,0.8188406229019165,0.19999999999999962
50,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.8232910394668579,0.8115942478179932,0.2999999999999997
51,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.9224587619304657,0.804347813129425,0.3999999999999998
52,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.1011637449264526,0.8115942478179932,0.49999999999999967
53,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.2841923475265502,0.7971014380455017,0.5999999999999995
54,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.4012126088142396,0.7971014380455017,0.6999999999999996
55,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.5015783667564393,0.7898550629615784,0.7999999999999997
56,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.565692925453186,0.7753623127937317,0.8999999999999996
57,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.6436737775802612,0.7318840622901917,-0.9
58,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.117056965827942,0.804347813129425,-0.8
59,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.9563584446907043,0.8478261232376099,-0.7000000000000001
60,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.8367857575416565,0.8550724983215332,-0.6000000000000001
61,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.7900722324848175,0.8623188734054565,-0.5000000000000001
62,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.7707145988941193,0.8695652484893799,-0.40000000000000013
63,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.7686907529830933,0.8768116235733032,-0.30000000000000016
64,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.7674221277236939,0.8768116235733032,-0.20000000000000018
65,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.7763201117515564,0.8695652484893799,-0.1000000000000002
66,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.7683731377124786,0.8695652484893799,-2.220446049250313e-16
67,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.7503255784511567,0.8695652484893799,0.09999999999999976
68,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.7894784331321716,0.8623188734054565,0.19999999999999962
69,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.9592146813869477,0.8623188734054565,0.2999999999999997
70,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.0877303719520568,0.8478261232376099,0.3999999999999998
71,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.1945900082588197,0.8333333730697632,0.49999999999999967
72,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.3379720330238343,0.8333333730697632,0.5999999999999995
73,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.3568966269493103,0.8188406229019165,0.6999999999999996
74,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.382746148109436,0.7971014380455017,0.7999999999999997
75,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.459169125556946,0.7971014380455017,0.8999999999999996
76,MobileNet_aug80_(2023-05-17)_0,MobileNet,2.7452144384384156,0.6231884360313416,-0.9
77,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.2062297940254212,0.7753623127937317,-0.8
78,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.6711643397808075,0.8405797481536865,-0.7000000000000001
79,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.5634049534797668,0.8695652484893799,-0.6000000000000001
80,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.595572417974472,0.8768116235733032,-0.5000000000000001
81,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.6414094030857086,0.8623188734054565,-0.40000000000000013
82,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.6514755368232727,0.8695652484893799,-0.30000000000000016
83,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.6665940403938293,0.8550724983215332,-0.20000000000000018
84,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.6629651188850403,0.8550724983215332,-0.1000000000000002
85,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.6579334974288941,0.8623188734054565,-2.220446049250313e-16
86,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.6520984590053558,0.8768116235733032,0.09999999999999976
87,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.6028288781642914,0.8695652484893799,0.19999999999999962
88,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.6032094359397888,0.8550724983215332,0.2999999999999997
89,MobileNet_aug80_(2023-05-17)_0,MobileNet,0.7993443191051484,0.8333333730697632,0.3999999999999998
90,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.0486311197280884,0.804347813129425,0.49999999999999967
91,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.2065088391304015,0.804347813129425,0.5999999999999995
92,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.346329927444458,0.782608687877655,0.6999999999999996
93,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.472615158557892,0.7753623127937317,0.7999999999999997
94,MobileNet_aug80_(2023-05-17)_0,MobileNet,1.5583943367004394,0.782608687877655,0.8999999999999996
95,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.867324686050415,0.5942029356956482,-0.9
96,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.3212015867233275,0.760869562625885,-0.8
97,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.078633725643158,0.7898550629615784,-0.7000000000000001
98,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.0350889801979064,0.8188406229019165,-0.6000000000000001
99,MobileNet_aug80_(2023-05-19)_1,MobileNet,0.9980068325996398,0.8478261232376099,-0.5000000000000001
100,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.0000255107879639,0.8405797481536865,-0.40000000000000013
101,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.023552668094635,0.8333333730697632,-0.30000000000000016
102,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.0612086415290833,0.8405797481536865,-0.20000000000000018
103,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.106170392036438,0.8478261232376099,-0.1000000000000002
104,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.1331889748573303,0.8405797481536865,-2.220446049250313e-16
105,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.1420207619667053,0.8405797481536865,0.09999999999999976
106,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.138773214817047,0.8333333730697632,0.19999999999999962
107,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.2235848546028136,0.8115942478179932,0.2999999999999997
108,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.368116819858551,0.804347813129425,0.3999999999999998
109,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.6118160128593444,0.8188406229019165,0.49999999999999967
110,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.8112371921539308,0.8115942478179932,0.5999999999999995
111,MobileNet_aug80_(2023-05-19)_1,MobileNet,1.9629822492599487,0.7753623127937317,0.6999999999999996
112,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.121000599861145,0.7753623127937317,0.7999999999999997
113,MobileNet_aug80_(2023-05-19)_1,MobileNet,2.2183160066604612,0.7681159377098083,0.8999999999999996
