,saved_model,model,loss,accuracy,brightness
0,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,6.49960412979126,0.1666666716337204,-0.9
1,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,3.6848405599594116,0.45652174949645996,-0.8
2,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,2.0926079034805296,0.6521739363670349,-0.7000000000000001
3,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,1.089817476272583,0.782608687877655,-0.6000000000000001
4,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,0.8904271960258484,0.7971014380455017,-0.5000000000000001
5,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,0.8209809541702271,0.8115942478179932,-0.40000000000000013
6,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,0.7130041122436523,0.8405797481536865,-0.30000000000000016
7,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,0.6045833170413971,0.8623188734054565,-0.20000000000000018
8,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,0.5803520560264588,0.8550724983215332,-0.1000000000000002
9,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,0.5852915048599243,0.8695652484893799,-2.220446049250313e-16
10,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,0.5520868718624115,0.8840579986572266,0.09999999999999976
11,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,0.5241173386573792,0.8840579986572266,0.19999999999999962
12,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,0.69132359623909,0.8405797481536865,0.2999999999999997
13,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,0.8849023163318634,0.8260869979858398,0.3999999999999998
14,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,1.1335277318954469,0.7898550629615784,0.49999999999999967
15,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,1.631301462650299,0.7246376872062683,0.5999999999999995
16,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,2.7514687061309813,0.6014493107795715,0.6999999999999996
17,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,4.464148664474488,0.28985506296157837,0.7999999999999997
18,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,8.342818927764892,0.07971014827489853,0.8999999999999996
19,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,8.721734523773193,0.12318840622901917,-0.9
20,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,4.319524431228638,0.4057971239089966,-0.8
21,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,2.773684787750244,0.54347825050354,-0.7000000000000001
22,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,1.9429844856262206,0.6666666865348816,-0.6000000000000001
23,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,1.4028895258903504,0.7753623127937317,-0.5000000000000001
24,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,1.0211982488632203,0.7898550629615784,-0.40000000000000013
25,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.8895807206630707,0.8115942478179932,-0.30000000000000016
26,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.8427839577198029,0.8188406229019165,-0.20000000000000018
27,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.8144658148288727,0.8478261232376099,-0.1000000000000002
28,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.833330488204956,0.8405797481536865,-2.220446049250313e-16
29,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.801106333732605,0.8550724983215332,0.09999999999999976
30,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.720037168264389,0.8550724983215332,0.19999999999999962
31,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.8221105813980103,0.8188406229019165,0.2999999999999997
32,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.9134448945522309,0.8260869979858398,0.3999999999999998
33,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,1.0987772583961486,0.8115942478179932,0.49999999999999967
34,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,1.6856575012207031,0.717391312122345,0.5999999999999995
35,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,2.736388659477234,0.54347825050354,0.6999999999999996
36,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,6.264618158340454,0.26811593770980835,0.7999999999999997
37,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,16.172832489013672,0.0,0.8999999999999996
38,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,9.350533485412598,0.05072464048862457,-0.9
39,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,5.150799083709717,0.3478260934352875,-0.8
40,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,2.95032057762146,0.5652173757553101,-0.7000000000000001
41,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.6018446683883667,0.695652186870575,-0.6000000000000001
42,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.065787959098816,0.7898550629615784,-0.5000000000000001
43,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.8458133578300476,0.8405797481536865,-0.40000000000000013
44,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.6892781317234039,0.8550724983215332,-0.30000000000000016
45,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.6242027699947357,0.8840579986572266,-0.20000000000000018
46,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.5780399084091187,0.8913043737411499,-0.1000000000000002
47,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.5630267977714538,0.8985507488250732,-2.220446049250313e-16
48,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.6052839159965515,0.8840579986572266,0.09999999999999976
49,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.6892934143543243,0.8840579986572266,0.19999999999999962
50,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.85188507437706,0.8478261232376099,0.2999999999999997
51,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.1897480726242065,0.7898550629615784,0.3999999999999998
52,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.4703624367713928,0.7536231875419617,0.49999999999999967
53,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.8659747123718262,0.6449275612831116,0.5999999999999995
54,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,3.2735814571380617,0.47101449966430664,0.6999999999999996
55,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,6.520966720581055,0.19565217196941376,0.7999999999999997
56,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,13.40531358718872,0.0,0.8999999999999996
57,MobileNet_aug40_(2023-05-16)_0,MobileNet,9.360811233520508,0.18840579688549042,-0.9
58,MobileNet_aug40_(2023-05-16)_0,MobileNet,4.1012269973754885,0.45652174949645996,-0.8
59,MobileNet_aug40_(2023-05-16)_0,MobileNet,2.7755698680877687,0.6086956858634949,-0.7000000000000001
60,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.8761795282363891,0.7101449370384216,-0.6000000000000001
61,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.4431997418403626,0.7681159377098083,-0.5000000000000001
62,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.1960590600967407,0.7971014380455017,-0.40000000000000013
63,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.1229762434959412,0.804347813129425,-0.30000000000000016
64,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.0125208139419555,0.8260869979858398,-0.20000000000000018
65,MobileNet_aug40_(2023-05-16)_0,MobileNet,0.9362583875656127,0.8405797481536865,-0.1000000000000002
66,MobileNet_aug40_(2023-05-16)_0,MobileNet,0.8998926341533661,0.8333333730697632,-2.220446049250313e-16
67,MobileNet_aug40_(2023-05-16)_0,MobileNet,0.9091773867607117,0.8550724983215332,0.09999999999999976
68,MobileNet_aug40_(2023-05-16)_0,MobileNet,0.9356320023536682,0.8333333730697632,0.19999999999999962
69,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.3313053250312805,0.8260869979858398,0.2999999999999997
70,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.4646299719810485,0.8115942478179932,0.3999999999999998
71,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.609106719493866,0.7971014380455017,0.49999999999999967
72,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.8961166143417358,0.7028985619544983,0.5999999999999995
73,MobileNet_aug40_(2023-05-16)_0,MobileNet,2.9343247413635254,0.6014493107795715,0.6999999999999996
74,MobileNet_aug40_(2023-05-16)_0,MobileNet,5.657386684417725,0.3840579688549042,0.7999999999999997
75,MobileNet_aug40_(2023-05-16)_0,MobileNet,14.741733264923095,0.028985507786273956,0.8999999999999996
76,MobileNet_aug40_(2023-05-18)_0,MobileNet,5.724050521850586,0.28260868787765503,-0.9
77,MobileNet_aug40_(2023-05-18)_0,MobileNet,3.1617616415023804,0.54347825050354,-0.8
78,MobileNet_aug40_(2023-05-18)_0,MobileNet,2.2560599565505983,0.6594203114509583,-0.7000000000000001
79,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.4757229566574097,0.717391312122345,-0.6000000000000001
80,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.2158868789672852,0.782608687877655,-0.5000000000000001
81,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.8940183937549591,0.7898550629615784,-0.40000000000000013
82,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.8255658507347107,0.8115942478179932,-0.30000000000000016
83,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.7427084684371948,0.8188406229019165,-0.20000000000000018
84,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.645641314983368,0.8478261232376099,-0.1000000000000002
85,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.6255977332592011,0.8550724983215332,-2.220446049250313e-16
86,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.6511479914188385,0.8478261232376099,0.09999999999999976
87,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.6364709973335266,0.8405797481536865,0.19999999999999962
88,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.8439452588558197,0.8188406229019165,0.2999999999999997
89,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.24995858669281,0.7681159377098083,0.3999999999999998
90,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.551580011844635,0.7536231875419617,0.49999999999999967
91,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.8621402978897095,0.7246376872062683,0.5999999999999995
92,MobileNet_aug40_(2023-05-18)_0,MobileNet,2.476076364517212,0.5942029356956482,0.6999999999999996
93,MobileNet_aug40_(2023-05-18)_0,MobileNet,4.256431722640992,0.3550724685192108,0.7999999999999997
94,MobileNet_aug40_(2023-05-18)_0,MobileNet,9.967022132873534,0.021739130839705467,0.8999999999999996
95,MobileNet_aug40_(2023-05-19)_0,MobileNet,5.738545370101929,0.08695652335882187,-0.9
96,MobileNet_aug40_(2023-05-19)_0,MobileNet,3.5097134113311768,0.37681159377098083,-0.8
97,MobileNet_aug40_(2023-05-19)_0,MobileNet,2.4701374053955076,0.6086956858634949,-0.7000000000000001
98,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.5728007078170776,0.7246376872062683,-0.6000000000000001
99,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.0248520135879517,0.760869562625885,-0.5000000000000001
100,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.8266129314899444,0.8188406229019165,-0.40000000000000013
101,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.6686630606651306,0.8478261232376099,-0.30000000000000016
102,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.6876694798469544,0.8260869979858398,-0.20000000000000018
103,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.6607455611228943,0.8478261232376099,-0.1000000000000002
104,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.6114300668239594,0.8623188734054565,-2.220446049250313e-16
105,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.5666950702667236,0.8550724983215332,0.09999999999999976
106,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.6391499876976013,0.8188406229019165,0.19999999999999962
107,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.137120509147644,0.804347813129425,0.2999999999999997
108,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.5249301195144653,0.7898550629615784,0.3999999999999998
109,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.800741720199585,0.7536231875419617,0.49999999999999967
110,MobileNet_aug40_(2023-05-19)_0,MobileNet,2.2456953287124635,0.6666666865348816,0.5999999999999995
111,MobileNet_aug40_(2023-05-19)_0,MobileNet,3.0212090492248533,0.54347825050354,0.6999999999999996
112,MobileNet_aug40_(2023-05-19)_0,MobileNet,4.360766410827637,0.26811593770980835,0.7999999999999997
113,MobileNet_aug40_(2023-05-19)_0,MobileNet,7.614201545715332,0.014492753893136978,0.8999999999999996
