,saved_model,model,loss,accuracy,gauss_noise
0,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.8653441727161407,0.8659420609474182,0.001
1,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.8572290539741516,0.8644927859306335,0.0014677992676220691
2,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.843128252029419,0.8637681484222413,0.0021544346900318843
3,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.8273960053920746,0.8594203233718872,0.0031622776601683794
4,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.7988924026489258,0.8572464108467102,0.004641588833612777
5,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.8063791871070862,0.8528985857963562,0.006812920690579608
6,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.7914215207099915,0.8427536606788635,0.01
7,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.7962467849254609,0.8260869920253754,0.01467799267622069
8,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.7866607546806336,0.8123188734054565,0.021544346900318832
9,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.8971700608730316,0.7927536308765412,0.03162277660168379
10,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,1.073452365398407,0.7478260934352875,0.046415888336127774
11,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,1.34358491897583,0.7028985619544983,0.06812920690579612
12,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,1.7930187702178955,0.6456521987915039,0.1
13,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,2.2854695558547973,0.5673912942409516,0.1467799267622069
14,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,3.1926632165908813,0.4231884181499481,0.21544346900318823
15,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,4.144746112823486,0.26014492511749265,0.31622776601683794
16,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,5.3252428531646725,0.10942029058933259,0.46415888336127775
17,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,6.221495532989502,0.023188406229019166,0.6812920690579608
18,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,6.766451501846314,0.002898550778627396,1.0
19,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.288754951953888,0.8079710304737091,0.001
20,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.259796154499054,0.8086956679821015,0.0014677992676220691
21,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.2435596346855164,0.8036231815814971,0.0021544346900318843
22,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.2349571108818054,0.8,0.0031622776601683794
23,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.2127905249595643,0.8028985559940338,0.004641588833612777
24,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.1749620676040649,0.7963768124580384,0.006812920690579608
25,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.160720431804657,0.7963768005371094,0.01
26,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.1695843458175659,0.7905797004699707,0.01467799267622069
27,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.1440135359764099,0.7956521689891816,0.021544346900318832
28,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.2139458417892457,0.7789855003356934,0.03162277660168379
29,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.3157517433166503,0.756521737575531,0.046415888336127774
30,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.3773005604743958,0.7442028999328614,0.06812920690579612
31,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.6204399704933166,0.7072463870048523,0.1
32,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,2.0326623797416685,0.6369565486907959,0.1467799267622069
33,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,2.6984456539154054,0.5427536129951477,0.21544346900318823
34,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,3.445534825325012,0.45362319946289065,0.31622776601683794
35,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,4.129986643791199,0.3442029058933258,0.46415888336127775
36,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,4.941768407821655,0.20797101855278016,0.6812920690579608
37,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,5.836949968338013,0.07898550927639007,1.0
38,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.164235806465149,0.8550724983215332,0.001
39,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.2079612851142882,0.8543478608131408,0.0014677992676220691
40,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.241306483745575,0.8536232233047485,0.0021544346900318843
41,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.3111749768257142,0.8471014857292175,0.0031622776601683794
42,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.362144696712494,0.8398551106452942,0.004641588833612777
43,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.458582603931427,0.8260869979858398,0.006812920690579608
44,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.5586860418319701,0.8239130675792694,0.01
45,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.6122166395187378,0.804347825050354,0.01467799267622069
46,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.7368928909301757,0.8,0.021544346900318832
47,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.7618499159812928,0.7920289814472199,0.03162277660168379
48,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.8627156138420105,0.7775362312793732,0.046415888336127774
49,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.887426781654358,0.7579710125923157,0.06812920690579612
50,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.942999255657196,0.7159420371055603,0.1
51,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,2.3761606931686403,0.6318840861320496,0.1467799267622069
52,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,2.8040271997451782,0.5297101378440857,0.21544346900318823
53,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,3.684440517425537,0.3442029058933258,0.31622776601683794
54,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,4.909743547439575,0.1500000014901161,0.46415888336127775
55,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,5.820305728912354,0.055797103233635424,0.6812920690579608
56,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,6.471833276748657,0.019565217569470404,1.0
57,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.7318077206611633,0.7601449251174927,0.001
58,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.7996780157089234,0.7528985500335693,0.0014677992676220691
59,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.7544124960899352,0.7572463750839233,0.0021544346900318843
60,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.8030489563941956,0.754347825050354,0.0031622776601683794
61,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.789151918888092,0.745652174949646,0.004641588833612777
62,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.7223177909851075,0.743478262424469,0.006812920690579608
63,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.726441204547882,0.7579710125923157,0.01
64,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.6504764676094055,0.7471014499664307,0.01467799267622069
65,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.6433820247650146,0.7398550748825073,0.021544346900318832
66,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.8373270630836487,0.7384057998657226,0.03162277660168379
67,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.088516354560852,0.7427536249160767,0.046415888336127774
68,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.38381290435791,0.7159420371055603,0.06812920690579612
69,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.909071850776672,0.660869586467743,0.1
70,MobileNet_aug60_(2023-05-16)_0,MobileNet,3.416899085044861,0.5710144937038422,0.1467799267622069
71,MobileNet_aug60_(2023-05-16)_0,MobileNet,4.352063798904419,0.3942029058933258,0.21544346900318823
72,MobileNet_aug60_(2023-05-16)_0,MobileNet,5.7876664161682125,0.1594202920794487,0.31622776601683794
73,MobileNet_aug60_(2023-05-16)_0,MobileNet,7.310481071472168,0.02971014492213726,0.46415888336127775
74,MobileNet_aug60_(2023-05-16)_0,MobileNet,8.322342872619629,0.028985507413744928,0.6812920690579608
75,MobileNet_aug60_(2023-05-16)_0,MobileNet,9.005058097839356,0.042028986290097235,1.0
76,MobileNet_aug60_(2023-05-18)_0,MobileNet,0.9391627311706543,0.8442029356956482,0.001
77,MobileNet_aug60_(2023-05-18)_0,MobileNet,0.9464970588684082,0.8420290231704712,0.0014677992676220691
78,MobileNet_aug60_(2023-05-18)_0,MobileNet,0.9410877764225006,0.8413043856620789,0.0021544346900318843
79,MobileNet_aug60_(2023-05-18)_0,MobileNet,0.9781332790851593,0.8340580046176911,0.0031622776601683794
80,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.0197710931301116,0.8137681484222412,0.004641588833612777
81,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.1171661019325256,0.7978260934352874,0.006812920690579608
82,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.2179562211036683,0.7855072438716888,0.01
83,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.3708300352096559,0.7804347753524781,0.01467799267622069
84,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.443342888355255,0.7659420251846314,0.021544346900318832
85,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.6643657207489013,0.7427536249160767,0.03162277660168379
86,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.9853588938713074,0.7181159496307373,0.046415888336127774
87,MobileNet_aug60_(2023-05-18)_0,MobileNet,2.296433520317078,0.6811594367027283,0.06812920690579612
88,MobileNet_aug60_(2023-05-18)_0,MobileNet,2.6887025356292726,0.59927539229393,0.1
89,MobileNet_aug60_(2023-05-18)_0,MobileNet,3.22761869430542,0.482608699798584,0.1467799267622069
90,MobileNet_aug60_(2023-05-18)_0,MobileNet,3.981432390213013,0.34275363087654115,0.21544346900318823
91,MobileNet_aug60_(2023-05-18)_0,MobileNet,5.079925441741944,0.1565217435359955,0.31622776601683794
92,MobileNet_aug60_(2023-05-18)_0,MobileNet,6.142581415176392,0.031884058564901355,0.46415888336127775
93,MobileNet_aug60_(2023-05-18)_0,MobileNet,6.611056613922119,0.007246376946568489,0.6812920690579608
