,saved_model,model,loss,accuracy,gamma
38,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,12.78088092803955,0.0,0.01
39,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,12.26683530807495,0.0,0.01668100537200059
40,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,9.577724361419678,0.05797101557254791,0.027825594022071246
41,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,5.6356593608856205,0.2971014678478241,0.04641588833612778
42,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,2.52265841960907,0.5289855003356934,0.0774263682681127
43,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.4532379388809205,0.7536231875419617,0.12915496650148842
44,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.0477990627288818,0.8188406229019165,0.2154434690031883
45,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.7935582816600799,0.8623188734054565,0.3593813663804626
46,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.6487165093421936,0.8768116235733032,0.5994842503189409
47,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.5630268096923828,0.8985507488250732,1.0
48,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.5323560416698456,0.8913043737411499,1.6681005372000592
49,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.6575597763061524,0.8623188734054565,2.782559402207123
50,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.9865517735481262,0.7898550629615784,4.6415888336127775
51,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.8777832746505738,0.6376811861991882,7.742636826811269
52,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,3.664068269729614,0.42028987407684326,12.915496650148828
53,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,5.35784764289856,0.28985506296157837,21.544346900318825
54,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,6.758943939208985,0.15217392146587372,35.93813663804626
55,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,7.8737866401672365,0.11594203114509583,59.94842503189408
56,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,8.410372638702393,0.10144928097724915,100.0
57,MobileNet_aug40_(2023-05-16)_0,MobileNet,15.719256782531739,0.014492753893136978,0.01
58,MobileNet_aug40_(2023-05-16)_0,MobileNet,13.679337692260741,0.043478261679410934,0.01668100537200059
59,MobileNet_aug40_(2023-05-16)_0,MobileNet,8.657491683959961,0.2246376872062683,0.027825594022071246
60,MobileNet_aug40_(2023-05-16)_0,MobileNet,4.465586805343628,0.4855072498321533,0.04641588833612778
61,MobileNet_aug40_(2023-05-16)_0,MobileNet,2.3523730039596558,0.6594203114509583,0.0774263682681127
62,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.530748689174652,0.760869562625885,0.12915496650148842
63,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.1603201746940612,0.804347813129425,0.2154434690031883
64,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.0959545254707337,0.8260869979858398,0.3593813663804626
65,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.0137483596801757,0.8405797481536865,0.5994842503189409
66,MobileNet_aug40_(2023-05-16)_0,MobileNet,0.8998926639556885,0.8333333730697632,1.0
67,MobileNet_aug40_(2023-05-16)_0,MobileNet,0.8562002420425415,0.8405797481536865,1.6681005372000592
68,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.0161081552505493,0.804347813129425,2.782559402207123
69,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.3692599296569825,0.760869562625885,4.6415888336127775
70,MobileNet_aug40_(2023-05-16)_0,MobileNet,2.0533045530319214,0.6594203114509583,7.742636826811269
71,MobileNet_aug40_(2023-05-16)_0,MobileNet,3.149384546279907,0.5072463750839233,12.915496650148828
72,MobileNet_aug40_(2023-05-16)_0,MobileNet,4.419977617263794,0.36231884360313416,21.544346900318825
73,MobileNet_aug40_(2023-05-16)_0,MobileNet,6.2456464767456055,0.24637681245803833,35.93813663804626
74,MobileNet_aug40_(2023-05-16)_0,MobileNet,8.132604789733886,0.15217392146587372,59.94842503189408
75,MobileNet_aug40_(2023-05-16)_0,MobileNet,9.51364507675171,0.07971014827489853,100.0
76,MobileNet_aug40_(2023-05-18)_0,MobileNet,9.729560565948486,0.007246376946568489,0.01
77,MobileNet_aug40_(2023-05-18)_0,MobileNet,8.688424110412598,0.021739130839705467,0.01668100537200059
78,MobileNet_aug40_(2023-05-18)_0,MobileNet,6.305888891220093,0.18840579688549042,0.027825594022071246
79,MobileNet_aug40_(2023-05-18)_0,MobileNet,3.0098717212677,0.4637681245803833,0.04641588833612778
80,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.8358088254928588,0.6811594367027283,0.0774263682681127
81,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.2994197607040405,0.760869562625885,0.12915496650148842
82,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.9777029037475586,0.8115942478179932,0.2154434690031883
83,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.7885030508041382,0.8188406229019165,0.3593813663804626
84,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.6870926976203918,0.8550724983215332,0.5994842503189409
85,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.6255977571010589,0.8550724983215332,1.0
86,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.5623434543609619,0.8623188734054565,1.6681005372000592
87,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.7457322120666504,0.8333333730697632,2.782559402207123
88,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.1263979077339172,0.739130437374115,4.6415888336127775
89,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.6967214107513429,0.6376811861991882,7.742636826811269
90,MobileNet_aug40_(2023-05-18)_0,MobileNet,2.707145428657532,0.5362318754196167,12.915496650148828
91,MobileNet_aug40_(2023-05-18)_0,MobileNet,3.8302242755889893,0.4130434989929199,21.544346900318825
92,MobileNet_aug40_(2023-05-18)_0,MobileNet,4.739295721054077,0.28260868787765503,35.93813663804626
93,MobileNet_aug40_(2023-05-18)_0,MobileNet,5.635059404373169,0.19565217196941376,59.94842503189408
94,MobileNet_aug40_(2023-05-18)_0,MobileNet,6.109480094909668,0.1304347813129425,100.0
95,MobileNet_aug40_(2023-05-19)_0,MobileNet,8.241675472259521,0.007246376946568489,0.01
96,MobileNet_aug40_(2023-05-19)_0,MobileNet,7.712416076660157,0.014492753893136978,0.01668100537200059
97,MobileNet_aug40_(2023-05-19)_0,MobileNet,5.902116394042968,0.23188406229019165,0.027825594022071246
98,MobileNet_aug40_(2023-05-19)_0,MobileNet,3.5278141260147096,0.3913043439388275,0.04641588833612778
99,MobileNet_aug40_(2023-05-19)_0,MobileNet,2.1294715642929076,0.6086956858634949,0.0774263682681127
100,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.6402937293052673,0.7246376872062683,0.12915496650148842
101,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.2964339852333069,0.7753623127937317,0.2154434690031883
102,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.9333761930465698,0.8115942478179932,0.3593813663804626
103,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.7856847882270813,0.8550724983215332,0.5994842503189409
104,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.6114300549030304,0.8623188734054565,1.0
105,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.4873216927051544,0.8840579986572266,1.6681005372000592
106,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.688148421049118,0.8550724983215332,2.782559402207123
107,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.0718996047973632,0.7898550629615784,4.6415888336127775
108,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.8484357595443726,0.6521739363670349,7.742636826811269
109,MobileNet_aug40_(2023-05-19)_0,MobileNet,3.146474742889404,0.4637681245803833,12.915496650148828
110,MobileNet_aug40_(2023-05-19)_0,MobileNet,4.257006978988647,0.2753623127937317,21.544346900318825
111,MobileNet_aug40_(2023-05-19)_0,MobileNet,5.2518946647644045,0.14492753148078918,35.93813663804626
112,MobileNet_aug40_(2023-05-19)_0,MobileNet,6.240573930740356,0.08695652335882187,59.94842503189408
113,MobileNet_aug40_(2023-05-19)_0,MobileNet,6.925325012207031,0.06521739065647125,100.0
