,saved_model,model,loss,accuracy,brightness
0,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,5.006986141204834,0.2246376872062683,-0.9
1,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,2.706729221343994,0.4855072498321533,-0.8
2,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.8157578706741333,0.6086956858634949,-0.7000000000000001
3,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.2422162413597106,0.760869562625885,-0.6000000000000001
4,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.8745954871177674,0.804347813129425,-0.5000000000000001
5,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.6759884893894196,0.8478261232376099,-0.40000000000000013
6,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.6441115200519562,0.8913043737411499,-0.30000000000000016
7,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.5935891032218933,0.8768116235733032,-0.20000000000000018
8,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.5169062077999115,0.8695652484893799,-0.1000000000000002
9,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.4896151602268219,0.8985507488250732,-2.220446049250313e-16
10,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.47239309549331665,0.9130434989929199,0.09999999999999976
11,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.4868949294090271,0.9275362491607666,0.19999999999999962
12,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,0.737706434726715,0.8550724983215332,0.2999999999999997
13,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.1222306609153747,0.8115942478179932,0.3999999999999998
14,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,1.5730029344558716,0.7753623127937317,0.49999999999999967
15,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,2.1286354303359984,0.6739130616188049,0.5999999999999995
16,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,2.673207950592041,0.5652173757553101,0.6999999999999996
17,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,4.279231405258178,0.26811593770980835,0.7999999999999997
18,InceptionV3_aug80_(2023-05-10)_0,InceptionV3,7.710289859771729,0.07971014827489853,0.8999999999999996
19,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,11.644627475738526,0.13768115639686584,-0.9
20,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,4.286797761917114,0.3840579688549042,-0.8
21,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,2.5612378835678102,0.5797101259231567,-0.7000000000000001
22,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,1.7605380177497865,0.6594203114509583,-0.6000000000000001
23,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,1.203761065006256,0.7536231875419617,-0.5000000000000001
24,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.8694300651550293,0.8115942478179932,-0.40000000000000013
25,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.7340740323066711,0.8333333730697632,-0.30000000000000016
26,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.606583297252655,0.8623188734054565,-0.20000000000000018
27,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.5515139102935791,0.8623188734054565,-0.1000000000000002
28,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.5604143798351288,0.8695652484893799,-2.220446049250313e-16
29,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.5198777556419373,0.8768116235733032,0.09999999999999976
30,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.48903945088386536,0.8623188734054565,0.19999999999999962
31,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,0.6253800392150879,0.8333333730697632,0.2999999999999997
32,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,1.0227365016937255,0.8115942478179932,0.3999999999999998
33,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,1.2866984605789185,0.7898550629615784,0.49999999999999967
34,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,1.496255886554718,0.7536231875419617,0.5999999999999995
35,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,2.3707338094711305,0.6449275612831116,0.6999999999999996
36,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,5.066243600845337,0.4275362491607666,0.7999999999999997
37,InceptionV3_aug80_(2023-05-13)_0,InceptionV3,23.956876945495605,0.007246376946568489,0.8999999999999996
38,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,6.302075529098511,0.2753623127937317,-0.9
39,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,3.595435619354248,0.5,-0.8
40,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,2.211410403251648,0.6376811861991882,-0.7000000000000001
41,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.387519931793213,0.739130437374115,-0.6000000000000001
42,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.0903174519538879,0.760869562625885,-0.5000000000000001
43,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.9264366090297699,0.7971014380455017,-0.40000000000000013
44,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.0044693112373353,0.804347813129425,-0.30000000000000016
45,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.1034316539764404,0.804347813129425,-0.20000000000000018
46,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.0404505729675293,0.8260869979858398,-0.1000000000000002
47,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.9377685904502868,0.8260869979858398,-2.220446049250313e-16
48,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.8688885986804962,0.8188406229019165,0.09999999999999976
49,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.8393755078315734,0.8260869979858398,0.19999999999999962
50,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,0.9629230976104737,0.8188406229019165,0.2999999999999997
51,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.2112406730651855,0.782608687877655,0.3999999999999998
52,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.4864117860794068,0.782608687877655,0.49999999999999967
53,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,1.948580002784729,0.7536231875419617,0.5999999999999995
54,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,3.0321054220199586,0.5797101259231567,0.6999999999999996
55,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,5.601685476303101,0.3478260934352875,0.7999999999999997
56,InceptionV3_aug80_(2023-05-14)_0,InceptionV3,14.351099586486816,0.08695652335882187,0.8999999999999996
57,MobileNet_aug80_(2023-05-16)_0,MobileNet,10.327677536010743,0.1304347813129425,-0.9
58,MobileNet_aug80_(2023-05-16)_0,MobileNet,4.567532110214233,0.39855071902275085,-0.8
59,MobileNet_aug80_(2023-05-16)_0,MobileNet,2.89527850151062,0.5507246255874634,-0.7000000000000001
60,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.826830220222473,0.6811594367027283,-0.6000000000000001
61,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.3201002717018127,0.7681159377098083,-0.5000000000000001
62,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.113716757297516,0.8188406229019165,-0.40000000000000013
63,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.0438191413879394,0.8405797481536865,-0.30000000000000016
64,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.8913914024829864,0.8623188734054565,-0.20000000000000018
65,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.8201042413711548,0.8768116235733032,-0.1000000000000002
66,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.7683731257915497,0.8695652484893799,-2.220446049250313e-16
67,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.7684760332107544,0.8623188734054565,0.09999999999999976
68,MobileNet_aug80_(2023-05-16)_0,MobileNet,0.8658256888389587,0.8550724983215332,0.19999999999999962
69,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.123070204257965,0.8333333730697632,0.2999999999999997
70,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.3034101366996764,0.8188406229019165,0.3999999999999998
71,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.6508647918701171,0.760869562625885,0.49999999999999967
72,MobileNet_aug80_(2023-05-16)_0,MobileNet,1.9772922992706299,0.7246376872062683,0.5999999999999995
73,MobileNet_aug80_(2023-05-16)_0,MobileNet,2.7430168867111204,0.6014493107795715,0.6999999999999996
