,saved_model,model,loss,accuracy,motion_blur
0,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,0.5919433295726776,0.8717391610145568,3
1,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,0.640121990442276,0.8702898859977722,7
2,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,0.7569223284721375,0.8311594545841217,13
3,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,1.1670170426368713,0.7572463750839233,19
4,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,1.6393390893936157,0.6985507369041443,23
5,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,2.1969998121261596,0.6224637925624847,29
6,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,2.7471378326416014,0.5615942001342773,35
7,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,3.1610100269317627,0.5376811563968659,39
8,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,3.622478461265564,0.4521739214658737,45
9,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,4.1776198387146,0.4217391461133957,51
10,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,4.5029689311981205,0.3833333432674408,55
11,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,4.792128467559815,0.3586956560611725,61
12,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,5.190515995025635,0.3210144996643066,67
13,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,5.598359298706055,0.291304349899292,73
14,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,5.86900372505188,0.282608699798584,77
15,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,5.9132262706756595,0.2594202920794487,83
16,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,6.237694644927979,0.24710144847631454,89
17,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,6.521485805511475,0.22608695924282074,93
18,InceptionV3_aug40_(2023-05-11)_2,InceptionV3,6.672783088684082,0.21014493256807326,99
19,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.8312827229499817,0.8442029356956482,3
20,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.8414481043815613,0.8413043856620789,7
21,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,1.0100040912628174,0.8014492750167846,13
22,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,1.3309062600135804,0.752173912525177,19
23,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,1.6354642987251282,0.6978260993957519,23
24,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,2.269006633758545,0.6181159675121307,29
25,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,2.686370873451233,0.5652173936367035,35
26,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,3.117768168449402,0.5101449251174927,39
27,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,3.8779709577560424,0.4340579777956009,45
28,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,4.371130585670471,0.38913044333457947,51
29,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,4.827954864501953,0.35724638104438783,55
30,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,5.403166961669922,0.3289855122566223,61
31,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,6.140879774093628,0.2789855122566223,67
32,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,6.776787900924683,0.24202899038791656,73
33,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,7.17609429359436,0.23985507488250732,77
34,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,7.71599497795105,0.21594203412532806,83
35,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,8.063847732543945,0.20000000447034835,89
