,saved_model,model,loss,accuracy,rotation
0,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.562836492061615,0.7753623127937317,0
1,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.281303870677948,0.8260869979858398,18
2,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.4568828344345093,0.760869562625885,37
3,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.2236780881881715,0.7318840622901917,56
4,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.2192282557487488,0.7318840622901917,75
5,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.468333351612091,0.6594203114509583,94
6,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.5101516008377076,0.7246376872062683,113
7,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,2.003976607322693,0.7101449370384216,132
8,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,2.1599179029464723,0.7028985619544983,151
9,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.6531689405441283,0.7536231875419617,170
10,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.4125169396400452,0.7246376872062683,189
11,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.5116889595985412,0.717391312122345,208
12,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.521915113925934,0.6811594367027283,227
13,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.6952702760696412,0.6666666865348816,246
14,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.882005262374878,0.717391312122345,265
15,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.7224298357963561,0.7101449370384216,284
16,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.4591463327407836,0.7753623127937317,303
17,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.342251443862915,0.7681159377098083,322
18,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.495706021785736,0.7971014380455017,341
19,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.3005628824234008,0.8115942478179932,0
20,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.361765158176422,0.804347813129425,18
21,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.3024524331092835,0.8115942478179932,37
22,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.4953801512718201,0.8115942478179932,56
23,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.6329960703849793,0.760869562625885,75
24,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.9389357566833496,0.760869562625885,94
25,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.8974729537963868,0.782608687877655,113
26,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,2.0246268033981325,0.7463768124580383,132
27,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.957391881942749,0.7463768124580383,151
28,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,2.216748094558716,0.6811594367027283,170
29,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,2.253455901145935,0.6666666865348816,189
30,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,2.001825475692749,0.7318840622901917,208
31,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.672434663772583,0.7463768124580383,227
32,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.5495862722396851,0.7681159377098083,246
33,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.7458436608314514,0.782608687877655,265
34,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.9956688404083252,0.7681159377098083,284
35,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.8640230655670167,0.782608687877655,303
36,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.7754667758941651,0.782608687877655,322
37,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.5376131176948546,0.7898550629615784,341
38,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.5729490041732788,0.8405797481536865,0
39,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.7504563093185426,0.8333333730697632,18
40,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.9127996444702149,0.8188406229019165,37
41,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,2.0741446018218994,0.7971014380455017,56
42,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.3384027481079102,0.7898550629615784,75
43,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,0.99673992395401,0.8260869979858398,94
44,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.3017737507820129,0.7753623127937317,113
45,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.6949374318122863,0.7681159377098083,132
46,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.527830147743225,0.804347813129425,151
47,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.6357317805290221,0.7753623127937317,170
48,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.2758455872535706,0.7753623127937317,189
49,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.2142054677009582,0.782608687877655,208
50,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.354178261756897,0.7971014380455017,227
51,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.5930929064750672,0.7536231875419617,246
52,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.735550045967102,0.782608687877655,265
53,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.9831722021102904,0.7753623127937317,284
54,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,2.0058714866638185,0.7971014380455017,303
55,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.8828641891479492,0.8188406229019165,322
56,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.7215777397155763,0.8405797481536865,341
57,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.8646219730377198,0.8260869979858398,0
58,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.7178643703460694,0.8115942478179932,18
59,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.8987544059753418,0.7971014380455017,37
60,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.0242963314056395,0.782608687877655,56
61,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.2170445203781126,0.717391312122345,75
62,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.5463282823562623,0.6811594367027283,94
63,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.295476698875427,0.6521739363670349,113
64,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.200205683708191,0.6449275612831116,132
65,MobileNet_aug100_(2023-05-17)_0,MobileNet,1.94719055891037,0.6521739363670349,151
66,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.0411732673645018,0.695652186870575,170
67,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.176675534248352,0.7101449370384216,189
68,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.0332733392715454,0.695652186870575,208
69,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.255342626571655,0.6666666865348816,227
70,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.094152569770813,0.6884058117866516,246
71,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.13624165058136,0.7028985619544983,265
72,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.419651460647583,0.6811594367027283,284
73,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.052061104774475,0.760869562625885,303
74,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.041490840911865,0.7536231875419617,322
75,MobileNet_aug100_(2023-05-17)_0,MobileNet,2.1418840169906614,0.7971014380455017,341
76,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.1054895639419555,0.8333333730697632,0
77,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.1750799298286438,0.804347813129425,18
78,MobileNet_aug100_(2023-05-17)_1,MobileNet,0.9227565884590149,0.8260869979858398,37
79,MobileNet_aug100_(2023-05-17)_1,MobileNet,0.8929514408111572,0.8188406229019165,56
80,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.201098120212555,0.7463768124580383,75
81,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.9921726703643798,0.6521739363670349,94
82,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.9853387117385863,0.6594203114509583,113
83,MobileNet_aug100_(2023-05-17)_1,MobileNet,2.4651525020599365,0.6666666865348816,132
84,MobileNet_aug100_(2023-05-17)_1,MobileNet,2.5434436082839964,0.6304348111152649,151
85,MobileNet_aug100_(2023-05-17)_1,MobileNet,2.3341742753982544,0.6014493107795715,170
86,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.7357608199119567,0.6449275612831116,189
87,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.2042063474655151,0.6811594367027283,208
88,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.5207623600959779,0.6594203114509583,227
89,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.6056226253509522,0.6811594367027283,246
90,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.5415022492408752,0.7101449370384216,265
91,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.2364162445068358,0.7753623127937317,284
92,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.0937321662902832,0.7898550629615784,303
93,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.0355749607086182,0.7971014380455017,322
94,MobileNet_aug100_(2023-05-17)_1,MobileNet,1.0636979460716247,0.8333333730697632,341
95,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.7545034170150757,0.9057971239089966,0
96,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.5354064166545868,0.9057971239089966,18
97,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.5501403212547302,0.8623188734054565,37
98,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.9244442582130432,0.8405797481536865,56
99,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.1142743945121765,0.7753623127937317,75
100,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.025123131275177,0.804347813129425,94
101,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.3517534494400025,0.7898550629615784,113
102,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.1994331002235412,0.8188406229019165,132
103,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.4235427260398865,0.804347813129425,151
104,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.6746836185455323,0.8550724983215332,170
105,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.4041081547737122,0.8115942478179932,189
106,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.7903307676315308,0.7101449370384216,208
107,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.9294526338577271,0.7246376872062683,227
108,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.368443739414215,0.7246376872062683,246
109,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.2452095866203308,0.7536231875419617,265
110,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.0385775208473205,0.7971014380455017,284
111,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.145469892024994,0.8550724983215332,303
112,MobileNet_aug100_(2023-05-20)_0,MobileNet,1.151803982257843,0.8478261232376099,322
113,MobileNet_aug100_(2023-05-20)_0,MobileNet,0.7242574274539948,0.8840579986572266,341
