,saved_model,model,loss,accuracy,gamma
40,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,17.022540664672853,0.05797101557254791,0.027825594022071246
41,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,8.119192409515382,0.3333333432674408,0.04641588833612778
42,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,3.4625757932662964,0.54347825050354,0.0774263682681127
43,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.7488436102867126,0.7318840622901917,0.12915496650148842
44,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.3766850352287292,0.8115942478179932,0.2154434690031883
45,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.2354873418807983,0.8333333730697632,0.3593813663804626
46,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.1401867866516113,0.8478261232376099,0.5994842503189409
47,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.0455456733703614,0.8550724983215332,1.0
48,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,0.9771553993225097,0.8623188734054565,1.6681005372000592
49,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.0555700421333314,0.8188406229019165,2.782559402207123
50,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.422736656665802,0.7536231875419617,4.6415888336127775
51,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,2.2538971424102785,0.7028985619544983,7.742636826811269
52,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,3.5047135829925535,0.5579710006713867,12.915496650148828
53,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,4.861790180206299,0.39855071902275085,21.544346900318825
54,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,7.0367968559265135,0.24637681245803833,35.93813663804626
55,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,9.190564918518067,0.18115942180156708,59.94842503189408
56,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,10.634200954437256,0.15217392146587372,100.0
57,MobileNet_aug60_(2023-05-16)_0,MobileNet,30.46713333129883,0.07246376574039459,0.01
58,MobileNet_aug60_(2023-05-16)_0,MobileNet,30.46239891052246,0.07246376574039459,0.01668100537200059
59,MobileNet_aug60_(2023-05-16)_0,MobileNet,26.6287109375,0.07971014827489853,0.027825594022071246
60,MobileNet_aug60_(2023-05-16)_0,MobileNet,12.360128021240234,0.21739131212234497,0.04641588833612778
61,MobileNet_aug60_(2023-05-16)_0,MobileNet,5.021073865890503,0.5289855003356934,0.0774263682681127
62,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.9265856742858887,0.6521739363670349,0.12915496650148842
63,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.9672506332397461,0.7246376872062683,0.2154434690031883
64,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.714756715297699,0.7536231875419617,0.3593813663804626
65,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.6039337396621705,0.7463768124580383,0.5994842503189409
66,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.4834357023239135,0.760869562625885,1.0
67,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.6007617235183715,0.7246376872062683,1.6681005372000592
68,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.747945785522461,0.717391312122345,2.782559402207123
69,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.1738627433776854,0.6739130616188049,4.6415888336127775
70,MobileNet_aug60_(2023-05-16)_0,MobileNet,3.4920100212097167,0.54347825050354,7.742636826811269
71,MobileNet_aug60_(2023-05-16)_0,MobileNet,5.397496223449707,0.37681159377098083,12.915496650148828
72,MobileNet_aug60_(2023-05-16)_0,MobileNet,7.186930131912232,0.30434784293174744,21.544346900318825
73,MobileNet_aug60_(2023-05-16)_0,MobileNet,10.341667366027831,0.239130437374115,35.93813663804626
74,MobileNet_aug60_(2023-05-16)_0,MobileNet,12.705350017547607,0.21739131212234497,59.94842503189408
75,MobileNet_aug60_(2023-05-16)_0,MobileNet,14.215859413146973,0.1666666716337204,100.0
76,MobileNet_aug60_(2023-05-18)_0,MobileNet,30.39176025390625,0.0,0.01
77,MobileNet_aug60_(2023-05-18)_0,MobileNet,29.550381660461426,0.0,0.01668100537200059
78,MobileNet_aug60_(2023-05-18)_0,MobileNet,23.031459617614747,0.007246376946568489,0.027825594022071246
79,MobileNet_aug60_(2023-05-18)_0,MobileNet,9.543165302276611,0.21014493703842163,0.04641588833612778
80,MobileNet_aug60_(2023-05-18)_0,MobileNet,2.8427174568176268,0.6521739363670349,0.0774263682681127
81,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.8285648822784424,0.7318840622901917,0.12915496650148842
82,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.5188305497169494,0.7463768124580383,0.2154434690031883
83,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.2297091364860535,0.8115942478179932,0.3593813663804626
84,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.0447160363197328,0.8260869979858398,0.5994842503189409
85,MobileNet_aug60_(2023-05-18)_0,MobileNet,0.9641539216041565,0.8260869979858398,1.0
86,MobileNet_aug60_(2023-05-18)_0,MobileNet,0.9907836079597473,0.8260869979858398,1.6681005372000592
87,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.4107380747795104,0.7536231875419617,2.782559402207123
88,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.8601123332977294,0.717391312122345,4.6415888336127775
89,MobileNet_aug60_(2023-05-18)_0,MobileNet,2.7539062023162844,0.5797101259231567,7.742636826811269
90,MobileNet_aug60_(2023-05-18)_0,MobileNet,4.661977338790893,0.39855071902275085,12.915496650148828
91,MobileNet_aug60_(2023-05-18)_0,MobileNet,7.380966281890869,0.28260868787765503,21.544346900318825
92,MobileNet_aug60_(2023-05-18)_0,MobileNet,10.46783390045166,0.17391304671764374,35.93813663804626
93,MobileNet_aug60_(2023-05-18)_0,MobileNet,13.282005882263183,0.08695652335882187,59.94842503189408
94,MobileNet_aug60_(2023-05-18)_0,MobileNet,15.138507652282716,0.043478261679410934,100.0
95,MobileNet_aug60_(2023-05-19)_0,MobileNet,11.815196800231934,0.0,0.01
96,MobileNet_aug60_(2023-05-19)_0,MobileNet,10.511556625366211,0.014492753893136978,0.01668100537200059
97,MobileNet_aug60_(2023-05-19)_0,MobileNet,7.523232364654541,0.2246376872062683,0.027825594022071246
98,MobileNet_aug60_(2023-05-19)_0,MobileNet,4.058418273925781,0.45652174949645996,0.04641588833612778
99,MobileNet_aug60_(2023-05-19)_0,MobileNet,2.2249562740325928,0.6884058117866516,0.0774263682681127
100,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.2292662382125854,0.782608687877655,0.12915496650148842
101,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.8667454540729522,0.8333333730697632,0.2154434690031883
102,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.9224805057048797,0.8478261232376099,0.3593813663804626
103,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.044563102722168,0.8260869979858398,0.5994842503189409
104,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.0445049405097961,0.8115942478179932,1.0
105,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.9962752044200898,0.7971014380455017,1.6681005372000592
106,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.0940068721771241,0.782608687877655,2.782559402207123
107,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.4885480761528016,0.7463768124580383,4.6415888336127775
108,MobileNet_aug60_(2023-05-19)_0,MobileNet,2.076443386077881,0.6159420609474182,7.742636826811269
109,MobileNet_aug60_(2023-05-19)_0,MobileNet,3.428421878814697,0.4492753744125366,12.915496650148828
110,MobileNet_aug60_(2023-05-19)_0,MobileNet,4.882516241073608,0.32608696818351746,21.544346900318825
111,MobileNet_aug60_(2023-05-19)_0,MobileNet,6.55058274269104,0.21014493703842163,35.93813663804626
112,MobileNet_aug60_(2023-05-19)_0,MobileNet,7.80213680267334,0.12318840622901917,59.94842503189408
113,MobileNet_aug60_(2023-05-19)_0,MobileNet,8.81845703125,0.05797101557254791,100.0
