,saved_model,model,loss,accuracy,contrast
0,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,1.642100465297699,0.6666666865348816,-0.9
1,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.9924963712692261,0.7463768124580383,-0.8
2,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.791887766122818,0.7971014380455017,-0.7000000000000001
3,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.7468817710876465,0.8405797481536865,-0.6000000000000001
4,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.7484546959400177,0.8405797481536865,-0.5000000000000001
5,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.7692582905292511,0.8550724983215332,-0.40000000000000013
6,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.79518963098526,0.8695652484893799,-0.30000000000000016
7,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.8198854684829712,0.8695652484893799,-0.20000000000000018
8,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.8453978836536408,0.8695652484893799,-0.1000000000000002
9,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.8567397832870484,0.8695652484893799,-2.220446049250313e-16
10,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.8234985649585724,0.8695652484893799,0.09999999999999976
11,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.7222750186920166,0.8623188734054565,0.19999999999999962
12,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.6763339757919311,0.8478261232376099,0.2999999999999997
13,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.7223151087760925,0.8478261232376099,0.3999999999999998
14,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.8219426572322845,0.8333333730697632,0.49999999999999967
15,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.8798270702362061,0.8115942478179932,0.5999999999999995
16,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,0.9576968073844909,0.8115942478179932,0.6999999999999996
17,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,1.046217179298401,0.804347813129425,0.7999999999999997
18,InceptionV3_aug60_(2023-05-11)_0,InceptionV3,1.1293733835220336,0.804347813129425,0.8999999999999996
19,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,2.691345977783203,0.5652173757553101,-0.9
20,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.7420660257339478,0.717391312122345,-0.8
21,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.3246244430541991,0.7536231875419617,-0.7000000000000001
22,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.1322319507598877,0.7753623127937317,-0.6000000000000001
23,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.1431684017181396,0.7898550629615784,-0.5000000000000001
24,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.2002987623214723,0.7971014380455017,-0.40000000000000013
25,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.2564635396003723,0.804347813129425,-0.30000000000000016
26,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.3078554272651672,0.8115942478179932,-0.20000000000000018
27,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.350092339515686,0.8115942478179932,-0.1000000000000002
28,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.3438575387001037,0.8115942478179932,-2.220446049250313e-16
29,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.2762205004692078,0.804347813129425,0.09999999999999976
30,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.1723694562911988,0.804347813129425,0.19999999999999962
31,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.1404875993728638,0.8188406229019165,0.2999999999999997
32,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.2270272970199585,0.8115942478179932,0.3999999999999998
33,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.3725520730018617,0.7971014380455017,0.49999999999999967
34,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.4537016153335571,0.7971014380455017,0.5999999999999995
35,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.5210249304771424,0.782608687877655,0.6999999999999996
36,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.576442837715149,0.7753623127937317,0.7999999999999997
37,InceptionV3_aug60_(2023-05-13)_0,InceptionV3,1.6272254705429077,0.7681159377098083,0.8999999999999996
38,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,3.525020933151245,0.5072463750839233,-0.9
39,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.8589586734771728,0.7753623127937317,-0.8
40,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.5143919587135315,0.804347813129425,-0.7000000000000001
41,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.3092168331146241,0.8115942478179932,-0.6000000000000001
42,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.2122658371925354,0.8478261232376099,-0.5000000000000001
43,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.1595240592956544,0.8478261232376099,-0.40000000000000013
44,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.1323771715164184,0.8550724983215332,-0.30000000000000016
45,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.1042314767837524,0.8550724983215332,-0.20000000000000018
46,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.0743527293205262,0.8550724983215332,-0.1000000000000002
47,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.0455456614494323,0.8550724983215332,-2.220446049250313e-16
48,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.009282076358795,0.8623188734054565,0.09999999999999976
49,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.020965313911438,0.8478261232376099,0.19999999999999962
50,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.1408810257911681,0.8405797481536865,0.2999999999999997
51,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.2484080910682678,0.8405797481536865,0.3999999999999998
