,saved_model,model,loss,accuracy,gauss_blur
47,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,1.9174765825271607,0.760869562625885,19
48,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,2.078720808029175,0.6594203114509583,21
49,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,2.4278547048568724,0.5869565606117249,23
50,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,2.882442021369934,0.54347825050354,25
51,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,3.39221351146698,0.47101449966430664,27
52,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,3.9171053886413576,0.4275362491607666,29
53,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,4.460534238815308,0.39855071902275085,31
54,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,4.977707958221435,0.3478260934352875,33
55,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,5.485857009887695,0.24637681245803833,35
56,InceptionV3_aug60_(2023-05-14)_0,InceptionV3,5.991201257705688,0.21014493703842163,37
57,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.4834356904029846,0.760869562625885,1
58,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.5185751080513001,0.760869562625885,3
59,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.5772884488105774,0.7536231875419617,5
60,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.6158607244491576,0.782608687877655,7
61,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.6639792799949646,0.760869562625885,9
62,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.7585058450698852,0.7463768124580383,11
63,MobileNet_aug60_(2023-05-16)_0,MobileNet,1.989163374900818,0.7246376872062683,13
64,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.3980422735214235,0.7101449370384216,15
65,MobileNet_aug60_(2023-05-16)_0,MobileNet,2.9533585786819456,0.7101449370384216,17
66,MobileNet_aug60_(2023-05-16)_0,MobileNet,3.7512934923172,0.6449275612831116,19
67,MobileNet_aug60_(2023-05-16)_0,MobileNet,4.718251943588257,0.6014493107795715,21
68,MobileNet_aug60_(2023-05-16)_0,MobileNet,5.846819114685059,0.5797101259231567,23
69,MobileNet_aug60_(2023-05-16)_0,MobileNet,7.074857187271118,0.5144927501678467,25
70,MobileNet_aug60_(2023-05-16)_0,MobileNet,8.344719886779785,0.42028987407684326,27
71,MobileNet_aug60_(2023-05-16)_0,MobileNet,9.658858394622802,0.3478260934352875,29
72,MobileNet_aug60_(2023-05-16)_0,MobileNet,11.10622329711914,0.23188406229019165,31
73,MobileNet_aug60_(2023-05-16)_0,MobileNet,12.558145236968993,0.2028985619544983,33
74,MobileNet_aug60_(2023-05-16)_0,MobileNet,13.905391025543214,0.15942029654979706,35
75,MobileNet_aug60_(2023-05-16)_0,MobileNet,15.152920722961426,0.11594203114509583,37
76,MobileNet_aug60_(2023-05-18)_0,MobileNet,0.9641539096832276,0.8260869979858398,1
77,MobileNet_aug60_(2023-05-18)_0,MobileNet,0.9680540978908538,0.8333333730697632,3
78,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.0341054201126099,0.8333333730697632,5
79,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.2003406405448913,0.804347813129425,7
80,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.409198021888733,0.7898550629615784,9
81,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.5636093497276307,0.7681159377098083,11
82,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.7126214265823365,0.7536231875419617,13
83,MobileNet_aug60_(2023-05-18)_0,MobileNet,1.9072834253311157,0.7246376872062683,15
84,MobileNet_aug60_(2023-05-18)_0,MobileNet,2.1306749105453493,0.6594203114509583,17
85,MobileNet_aug60_(2023-05-18)_0,MobileNet,2.4641897678375244,0.6086956858634949,19
86,MobileNet_aug60_(2023-05-18)_0,MobileNet,2.897728133201599,0.5579710006713867,21
87,MobileNet_aug60_(2023-05-18)_0,MobileNet,3.4058109998703,0.49275362491607666,23
88,MobileNet_aug60_(2023-05-18)_0,MobileNet,4.0420684814453125,0.4057971239089966,25
89,MobileNet_aug60_(2023-05-18)_0,MobileNet,4.871670579910278,0.3188405930995941,27
90,MobileNet_aug60_(2023-05-18)_0,MobileNet,5.705673313140869,0.28985506296157837,29
91,MobileNet_aug60_(2023-05-18)_0,MobileNet,6.561728000640869,0.21739131212234497,31
92,MobileNet_aug60_(2023-05-18)_0,MobileNet,7.426996803283691,0.18840579688549042,33
93,MobileNet_aug60_(2023-05-18)_0,MobileNet,8.312515830993652,0.15217392146587372,35
94,MobileNet_aug60_(2023-05-18)_0,MobileNet,9.264425277709961,0.10869565606117249,37
95,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.044504964351654,0.8115942478179932,1
96,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.9691384553909301,0.8115942478179932,3
97,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.8291008293628692,0.8333333730697632,5
98,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.7652508795261384,0.8188406229019165,7
99,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.8061608076095581,0.8188406229019165,9
100,MobileNet_aug60_(2023-05-19)_0,MobileNet,0.8872724890708923,0.7971014380455017,11
101,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.041529643535614,0.7898550629615784,13
102,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.2533504605293273,0.782608687877655,15
103,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.4824909567832947,0.7536231875419617,17
104,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.7283579468727113,0.7101449370384216,19
105,MobileNet_aug60_(2023-05-19)_0,MobileNet,1.982648491859436,0.6739130616188049,21
106,MobileNet_aug60_(2023-05-19)_0,MobileNet,2.1940879344940187,0.6666666865348816,23
107,MobileNet_aug60_(2023-05-19)_0,MobileNet,2.382417631149292,0.6159420609474182,25
108,MobileNet_aug60_(2023-05-19)_0,MobileNet,2.6012583494186403,0.5797101259231567,27
109,MobileNet_aug60_(2023-05-19)_0,MobileNet,2.854746675491333,0.5724637508392334,29
110,MobileNet_aug60_(2023-05-19)_0,MobileNet,3.1537651300430296,0.52173912525177,31
111,MobileNet_aug60_(2023-05-19)_0,MobileNet,3.448619747161865,0.47101449966430664,33
112,MobileNet_aug60_(2023-05-19)_0,MobileNet,3.7716659545898437,0.4057971239089966,35
113,MobileNet_aug60_(2023-05-19)_0,MobileNet,4.1194420337677,0.36231884360313416,37
