,saved_model,model,loss,accuracy,gamma
41,InceptionV3_(2023-04-08)_1,InceptionV3,8.200927925109863,0.0,0.04641588833612778
42,InceptionV3_(2023-04-08)_1,InceptionV3,5.7372355461120605,0.07246376574039459,0.0774263682681127
43,InceptionV3_(2023-04-08)_1,InceptionV3,3.2022168397903443,0.3695652186870575,0.12915496650148842
44,InceptionV3_(2023-04-08)_1,InceptionV3,2.1151571035385133,0.6449275612831116,0.2154434690031883
45,InceptionV3_(2023-04-08)_1,InceptionV3,1.321739101409912,0.782608687877655,0.3593813663804626
46,InceptionV3_(2023-04-08)_1,InceptionV3,0.7123523831367493,0.8405796885490417,0.5994842503189409
47,InceptionV3_(2023-04-08)_1,InceptionV3,0.524772185087204,0.8695651888847351,1.0
48,InceptionV3_(2023-04-08)_1,InceptionV3,0.5499413192272187,0.8768116235733032,1.6681005372000592
49,InceptionV3_(2023-04-08)_1,InceptionV3,1.2016236782073975,0.739130437374115,2.782559402207123
50,InceptionV3_(2023-04-08)_1,InceptionV3,4.383854770660401,0.41304346919059753,4.6415888336127775
51,InceptionV3_(2023-04-08)_1,InceptionV3,7.940759372711182,0.239130437374115,7.742636826811269
52,InceptionV3_(2023-04-08)_1,InceptionV3,9.777931022644044,0.1304347813129425,12.915496650148828
53,InceptionV3_(2023-04-08)_1,InceptionV3,10.772782325744629,0.07246376574039459,21.544346900318825
54,InceptionV3_(2023-04-08)_1,InceptionV3,10.89580717086792,0.06521739065647125,35.93813663804626
55,InceptionV3_(2023-04-08)_1,InceptionV3,10.879712963104248,0.05797101557254791,59.94842503189408
56,InceptionV3_(2023-04-08)_1,InceptionV3,10.439423751831054,0.036231882870197296,100.0
57,MobileNet_(2023-03-23)_0,MobileNet,6.735111093521118,0.05797101557254791,0.01
58,MobileNet_(2023-03-23)_0,MobileNet,6.701812267303467,0.036231882870197296,0.01668100537200059
59,MobileNet_(2023-03-23)_0,MobileNet,6.585186719894409,0.021739130839705467,0.027825594022071246
60,MobileNet_(2023-03-23)_0,MobileNet,6.284307861328125,0.036231882870197296,0.04641588833612778
61,MobileNet_(2023-03-23)_0,MobileNet,5.754366254806518,0.12318840622901917,0.0774263682681127
62,MobileNet_(2023-03-23)_0,MobileNet,4.347473621368408,0.28985506296157837,0.12915496650148842
63,MobileNet_(2023-03-23)_0,MobileNet,2.2245820999145507,0.5869565010070801,0.2154434690031883
64,MobileNet_(2023-03-23)_0,MobileNet,1.4845917224884033,0.739130437374115,0.3593813663804626
65,MobileNet_(2023-03-23)_0,MobileNet,1.1439367890357972,0.804347813129425,0.5994842503189409
66,MobileNet_(2023-03-23)_0,MobileNet,0.9792988061904907,0.8188405632972717,1.0
67,MobileNet_(2023-03-23)_0,MobileNet,0.894549286365509,0.7971014380455017,1.6681005372000592
68,MobileNet_(2023-03-23)_0,MobileNet,0.9851941466331482,0.7681159377098083,2.782559402207123
69,MobileNet_(2023-03-23)_0,MobileNet,1.9350969076156617,0.6231883764266968,4.6415888336127775
70,MobileNet_(2023-03-23)_0,MobileNet,3.756209945678711,0.36231884360313416,7.742636826811269
71,MobileNet_(2023-03-23)_0,MobileNet,5.304124975204468,0.19565217196941376,12.915496650148828
72,MobileNet_(2023-03-23)_0,MobileNet,6.426644515991211,0.14492753148078918,21.544346900318825
73,MobileNet_(2023-03-23)_0,MobileNet,6.853823614120484,0.10869564861059189,35.93813663804626
74,MobileNet_(2023-03-23)_0,MobileNet,6.722174835205078,0.07971014827489853,59.94842503189408
75,MobileNet_(2023-03-23)_0,MobileNet,6.6006261825561525,0.08695652335882187,100.0
76,MobileNet_(2023-04-09)_0,MobileNet,33.093156051635745,0.0,0.01
77,MobileNet_(2023-04-09)_0,MobileNet,32.55943565368652,0.0,0.01668100537200059
78,MobileNet_(2023-04-09)_0,MobileNet,30.02176704406738,0.0,0.027825594022071246
79,MobileNet_(2023-04-09)_0,MobileNet,20.677655601501463,0.0,0.04641588833612778
80,MobileNet_(2023-04-09)_0,MobileNet,8.978351402282716,0.1666666716337204,0.0774263682681127
81,MobileNet_(2023-04-09)_0,MobileNet,3.531485342979431,0.45652174949645996,0.12915496650148842
82,MobileNet_(2023-04-09)_0,MobileNet,1.3397377490997315,0.6884058117866516,0.2154434690031883
83,MobileNet_(2023-04-09)_0,MobileNet,0.8115631699562073,0.8188405632972717,0.3593813663804626
84,MobileNet_(2023-04-09)_0,MobileNet,0.5860719084739685,0.8550724387168884,0.5994842503189409
85,MobileNet_(2023-04-09)_0,MobileNet,0.51920285820961,0.8695651888847351,1.0
86,MobileNet_(2023-04-09)_0,MobileNet,0.6755213558673858,0.8333333134651184,1.6681005372000592
87,MobileNet_(2023-04-09)_0,MobileNet,1.0876373171806335,0.739130437374115,2.782559402207123
88,MobileNet_(2023-04-09)_0,MobileNet,2.361943244934082,0.6014492511749268,4.6415888336127775
89,MobileNet_(2023-04-09)_0,MobileNet,4.800522804260254,0.4057970941066742,7.742636826811269
90,MobileNet_(2023-04-09)_0,MobileNet,8.264145660400391,0.25362318754196167,12.915496650148828
91,MobileNet_(2023-04-09)_0,MobileNet,13.399069118499757,0.11594203114509583,21.544346900318825
92,MobileNet_(2023-04-09)_0,MobileNet,17.584984016418456,0.07971014827489853,35.93813663804626
93,MobileNet_(2023-04-09)_0,MobileNet,20.611081314086913,0.050724636763334274,59.94842503189408
94,MobileNet_(2023-04-09)_0,MobileNet,23.060388565063477,0.028985507786273956,100.0
95,MobileNet_(2023-04-09)_1,MobileNet,8.118485260009766,0.036231882870197296,0.01
96,MobileNet_(2023-04-09)_1,MobileNet,7.968581199645996,0.036231882870197296,0.01668100537200059
97,MobileNet_(2023-04-09)_1,MobileNet,7.747692394256592,0.028985507786273956,0.027825594022071246
98,MobileNet_(2023-04-09)_1,MobileNet,7.721184158325196,0.028985507786273956,0.04641588833612778
99,MobileNet_(2023-04-09)_1,MobileNet,7.50410680770874,0.11594203114509583,0.0774263682681127
100,MobileNet_(2023-04-09)_1,MobileNet,5.027861213684082,0.3550724685192108,0.12915496650148842
101,MobileNet_(2023-04-09)_1,MobileNet,2.4849280834198,0.6304348111152649,0.2154434690031883
102,MobileNet_(2023-04-09)_1,MobileNet,1.099474036693573,0.7898550629615784,0.3593813663804626
103,MobileNet_(2023-04-09)_1,MobileNet,0.6601393759250641,0.8840579986572266,0.5994842503189409
104,MobileNet_(2023-04-09)_1,MobileNet,0.506857568025589,0.9130434989929199,1.0
105,MobileNet_(2023-04-09)_1,MobileNet,0.5441532552242279,0.8768116235733032,1.6681005372000592
106,MobileNet_(2023-04-09)_1,MobileNet,0.7986196935176849,0.8333333134651184,2.782559402207123
107,MobileNet_(2023-04-09)_1,MobileNet,1.9830554962158202,0.6594203114509583,4.6415888336127775
108,MobileNet_(2023-04-09)_1,MobileNet,4.048293924331665,0.4057970941066742,7.742636826811269
109,MobileNet_(2023-04-09)_1,MobileNet,5.864740324020386,0.26811593770980835,12.915496650148828
110,MobileNet_(2023-04-09)_1,MobileNet,7.039565896987915,0.15942029654979706,21.544346900318825
111,MobileNet_(2023-04-09)_1,MobileNet,7.93624095916748,0.12318840622901917,35.93813663804626
112,MobileNet_(2023-04-09)_1,MobileNet,8.033223819732665,0.07971014827489853,59.94842503189408
113,MobileNet_(2023-04-09)_1,MobileNet,8.119149589538575,0.08695652335882187,100.0
114,ResNet50v2_(2023-03-25)_0,ResNet50v2,15.792556953430175,0.07246376574039459,0.01
115,ResNet50v2_(2023-03-25)_0,ResNet50v2,15.57756233215332,0.07246376574039459,0.01668100537200059
116,ResNet50v2_(2023-03-25)_0,ResNet50v2,15.272644805908204,0.07246376574039459,0.027825594022071246
117,ResNet50v2_(2023-03-25)_0,ResNet50v2,14.87647066116333,0.06521739065647125,0.04641588833612778
118,ResNet50v2_(2023-03-25)_0,ResNet50v2,14.233743381500243,0.050724636763334274,0.0774263682681127
119,ResNet50v2_(2023-03-25)_0,ResNet50v2,11.135251426696778,0.10869564861059189,0.12915496650148842
120,ResNet50v2_(2023-03-25)_0,ResNet50v2,5.6432263374328615,0.3695652186870575,0.2154434690031883
121,ResNet50v2_(2023-03-25)_0,ResNet50v2,3.095768189430237,0.6449275612831116,0.3593813663804626
122,ResNet50v2_(2023-03-25)_0,ResNet50v2,2.137831687927246,0.7101449370384216,0.5994842503189409
123,ResNet50v2_(2023-03-25)_0,ResNet50v2,1.7804208278656006,0.760869562625885,1.0
124,ResNet50v2_(2023-03-25)_0,ResNet50v2,2.2268701791763306,0.7101449370384216,1.6681005372000592
125,ResNet50v2_(2023-03-25)_0,ResNet50v2,4.006332302093506,0.47101449966430664,2.782559402207123
126,ResNet50v2_(2023-03-25)_0,ResNet50v2,9.229953861236572,0.19565217196941376,4.6415888336127775
127,ResNet50v2_(2023-03-25)_0,ResNet50v2,13.382256603240966,0.07246376574039459,7.742636826811269
128,ResNet50v2_(2023-03-25)_0,ResNet50v2,16.146350860595703,0.028985507786273956,12.915496650148828
129,ResNet50v2_(2023-03-25)_0,ResNet50v2,17.556166076660155,0.014492753893136978,21.544346900318825
130,ResNet50v2_(2023-03-25)_0,ResNet50v2,18.284997367858885,0.0,35.93813663804626
131,ResNet50v2_(2023-03-25)_0,ResNet50v2,18.148328590393067,0.0,59.94842503189408
132,ResNet50v2_(2023-03-25)_0,ResNet50v2,17.815959548950197,0.0,100.0
133,ResNet50v2_(2023-04-09)_0,ResNet50v2,23.904647064208984,0.0,0.01
134,ResNet50v2_(2023-04-09)_0,ResNet50v2,23.62880935668945,0.0,0.01668100537200059
135,ResNet50v2_(2023-04-09)_0,ResNet50v2,22.949964141845705,0.0,0.027825594022071246
136,ResNet50v2_(2023-04-09)_0,ResNet50v2,21.187519836425782,0.0,0.04641588833612778
137,ResNet50v2_(2023-04-09)_0,ResNet50v2,17.467345809936525,0.014492753893136978,0.0774263682681127
138,ResNet50v2_(2023-04-09)_0,ResNet50v2,11.817520809173583,0.08695652335882187,0.12915496650148842
139,ResNet50v2_(2023-04-09)_0,ResNet50v2,5.029126214981079,0.4057970941066742,0.2154434690031883
140,ResNet50v2_(2023-04-09)_0,ResNet50v2,2.9724745988845824,0.6594203114509583,0.3593813663804626
141,ResNet50v2_(2023-04-09)_0,ResNet50v2,2.229172611236572,0.760869562625885,0.5994842503189409
142,ResNet50v2_(2023-04-09)_0,ResNet50v2,2.052436852455139,0.782608687877655,1.0
143,ResNet50v2_(2023-04-09)_0,ResNet50v2,2.2038926124572753,0.7681159377098083,1.6681005372000592
144,ResNet50v2_(2023-04-09)_0,ResNet50v2,3.1554774045944214,0.6521739363670349,2.782559402207123
145,ResNet50v2_(2023-04-09)_0,ResNet50v2,7.811495304107666,0.32608696818351746,4.6415888336127775
146,ResNet50v2_(2023-04-09)_0,ResNet50v2,12.183214378356933,0.14492753148078918,7.742636826811269
147,ResNet50v2_(2023-04-09)_0,ResNet50v2,15.383361053466796,0.05797101557254791,12.915496650148828
148,ResNet50v2_(2023-04-09)_0,ResNet50v2,18.076668167114256,0.007246376946568489,21.544346900318825
149,ResNet50v2_(2023-04-09)_0,ResNet50v2,19.079391860961913,0.007246376946568489,35.93813663804626
150,ResNet50v2_(2023-04-09)_0,ResNet50v2,18.809591865539552,0.007246376946568489,59.94842503189408
151,ResNet50v2_(2023-04-09)_0,ResNet50v2,18.817060279846192,0.007246376946568489,100.0
152,ResNet50v2_(2023-04-10)_0,ResNet50v2,34.91603240966797,0.06521739065647125,0.01
153,ResNet50v2_(2023-04-10)_0,ResNet50v2,34.96747360229492,0.07246376574039459,0.01668100537200059
154,ResNet50v2_(2023-04-10)_0,ResNet50v2,34.901129150390624,0.07246376574039459,0.027825594022071246
155,ResNet50v2_(2023-04-10)_0,ResNet50v2,33.4239013671875,0.07246376574039459,0.04641588833612778
156,ResNet50v2_(2023-04-10)_0,ResNet50v2,26.0761474609375,0.07971014827489853,0.0774263682681127
157,ResNet50v2_(2023-04-10)_0,ResNet50v2,14.473993396759033,0.24637681245803833,0.12915496650148842
158,ResNet50v2_(2023-04-10)_0,ResNet50v2,6.432146263122559,0.47826087474823,0.2154434690031883
159,ResNet50v2_(2023-04-10)_0,ResNet50v2,4.223526287078857,0.6739130616188049,0.3593813663804626
160,ResNet50v2_(2023-04-10)_0,ResNet50v2,3.1480932950973513,0.717391312122345,0.5994842503189409
161,ResNet50v2_(2023-04-10)_0,ResNet50v2,2.21336510181427,0.7898550629615784,1.0
162,ResNet50v2_(2023-04-10)_0,ResNet50v2,2.3386674165725707,0.7463768124580383,1.6681005372000592
163,ResNet50v2_(2023-04-10)_0,ResNet50v2,3.527502703666687,0.6231883764266968,2.782559402207123
164,ResNet50v2_(2023-04-10)_0,ResNet50v2,8.68154239654541,0.3840579688549042,4.6415888336127775
165,ResNet50v2_(2023-04-10)_0,ResNet50v2,13.883648300170899,0.15942029654979706,7.742636826811269
166,ResNet50v2_(2023-04-10)_0,ResNet50v2,18.838041877746583,0.08695652335882187,12.915496650148828
167,ResNet50v2_(2023-04-10)_0,ResNet50v2,22.922734832763673,0.036231882870197296,21.544346900318825
168,ResNet50v2_(2023-04-10)_0,ResNet50v2,25.574158096313475,0.0,35.93813663804626
169,ResNet50v2_(2023-04-10)_0,ResNet50v2,27.143847274780274,0.0,59.94842503189408
170,ResNet50v2_(2023-04-10)_0,ResNet50v2,28.718585395812987,0.0,100.0
