,saved_model,model,loss,accuracy,rotation
36,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.8358318209648132,0.8188406229019165,322
37,InceptionV3_aug40_(2023-05-12)_0,InceptionV3,0.859261405467987,0.8550724983215332,341
38,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.5630268037319184,0.8985507488250732,0
39,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.5781129121780395,0.8840579986572266,18
40,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.6470943987369537,0.8478261232376099,37
41,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.6700970649719238,0.8550724983215332,56
42,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.4957540035247803,0.8695652484893799,75
43,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.5170644104480744,0.8768116235733032,94
44,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.7042697370052338,0.804347813129425,113
45,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.2343974351882934,0.7681159377098083,132
46,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.2909821629524232,0.7101449370384216,151
47,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.9785541653633117,0.7536231875419617,170
48,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.0251276016235351,0.7681159377098083,189
49,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.943272989988327,0.782608687877655,208
50,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.0863277316093445,0.7971014380455017,227
51,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.2644532680511475,0.760869562625885,246
52,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.6191193342208863,0.7681159377098083,265
53,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.9719062566757202,0.7971014380455017,284
54,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.3336692810058595,0.804347813129425,303
55,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,1.0523800134658814,0.7971014380455017,322
56,InceptionV3_aug40_(2023-05-15)_0,InceptionV3,0.7429949760437011,0.8405797481536865,341
57,MobileNet_aug40_(2023-05-16)_0,MobileNet,0.899892657995224,0.8333333730697632,0
58,MobileNet_aug40_(2023-05-16)_0,MobileNet,0.7820386290550232,0.8768116235733032,18
59,MobileNet_aug40_(2023-05-16)_0,MobileNet,0.6336136937141419,0.8550724983215332,37
60,MobileNet_aug40_(2023-05-16)_0,MobileNet,0.8330895960330963,0.8695652484893799,56
61,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.020888125896454,0.8405797481536865,75
62,MobileNet_aug40_(2023-05-16)_0,MobileNet,0.919970428943634,0.8115942478179932,94
63,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.2650137424468995,0.782608687877655,113
64,MobileNet_aug40_(2023-05-16)_0,MobileNet,2.0327462434768675,0.717391312122345,132
65,MobileNet_aug40_(2023-05-16)_0,MobileNet,2.099456238746643,0.7028985619544983,151
66,MobileNet_aug40_(2023-05-16)_0,MobileNet,2.2117077589035032,0.6666666865348816,170
67,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.8431091547012328,0.6231884360313416,189
68,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.4781031489372254,0.6884058117866516,208
69,MobileNet_aug40_(2023-05-16)_0,MobileNet,2.0441104650497435,0.6884058117866516,227
70,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.6525882124900817,0.717391312122345,246
71,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.7733842730522156,0.7318840622901917,265
72,MobileNet_aug40_(2023-05-16)_0,MobileNet,2.2651768207550047,0.760869562625885,284
73,MobileNet_aug40_(2023-05-16)_0,MobileNet,2.173124647140503,0.7971014380455017,303
74,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.7882203102111816,0.8478261232376099,322
75,MobileNet_aug40_(2023-05-16)_0,MobileNet,1.2345843315124512,0.8405797481536865,341
76,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.6255977332592011,0.8550724983215332,0
77,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.5489694893360137,0.8478261232376099,18
78,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.6927708089351654,0.8188406229019165,37
79,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.9221925258636474,0.8405797481536865,56
80,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.9087000787258148,0.8333333730697632,75
81,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.749486893415451,0.7971014380455017,94
82,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.2311736822128296,0.7028985619544983,113
83,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.493264389038086,0.695652186870575,132
84,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.2147390604019166,0.717391312122345,151
85,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.078075397014618,0.7753623127937317,170
86,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.9285417795181274,0.7463768124580383,189
87,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.180883276462555,0.739130437374115,208
88,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.1831350803375245,0.7246376872062683,227
89,MobileNet_aug40_(2023-05-18)_0,MobileNet,1.1693747282028197,0.7753623127937317,246
90,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.9595472276210785,0.760869562625885,265
91,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.7815273702144623,0.8260869979858398,284
92,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.904289847612381,0.8115942478179932,303
93,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.7242416799068451,0.8260869979858398,322
94,MobileNet_aug40_(2023-05-18)_0,MobileNet,0.8426261365413665,0.8188406229019165,341
95,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.6114300549030304,0.8623188734054565,0
96,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.5010899364948272,0.8985507488250732,18
97,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.43184915482997893,0.9420289993286133,37
98,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.46122489869594574,0.8985507488250732,56
99,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.6009380578994751,0.8695652484893799,75
100,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.5000373005867005,0.9057971239089966,94
101,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.5714932382106781,0.8840579986572266,113
102,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.7750244975090027,0.7971014380455017,132
103,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.1535249829292298,0.8115942478179932,151
104,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.9445843935012818,0.8115942478179932,170
105,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.034969425201416,0.7536231875419617,189
106,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.9500768423080445,0.7681159377098083,208
107,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.120265293121338,0.760869562625885,227
108,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.8510535597801209,0.7971014380455017,246
109,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.013571286201477,0.760869562625885,265
110,MobileNet_aug40_(2023-05-19)_0,MobileNet,1.040384876728058,0.782608687877655,284
111,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.9062058985233307,0.804347813129425,303
112,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.5790072321891785,0.8695652484893799,322
113,MobileNet_aug40_(2023-05-19)_0,MobileNet,0.4129113405942917,0.8623188734054565,341
