,saved_model,model,loss,accuracy,contrast
0,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,3.3222217321395875,0.5144927501678467,-0.9
1,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,2.0830435276031496,0.6304348111152649,-0.8
2,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.713896346092224,0.695652186870575,-0.7000000000000001
3,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.5864100575447082,0.7463768124580383,-0.6000000000000001
4,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.5672059893608092,0.7463768124580383,-0.5000000000000001
5,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.556892454624176,0.7463768124580383,-0.40000000000000013
6,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.5515473365783692,0.7681159377098083,-0.30000000000000016
7,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.535125160217285,0.7681159377098083,-0.20000000000000018
8,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.5399723052978516,0.7681159377098083,-0.1000000000000002
9,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.5628364443778993,0.7753623127937317,-2.220446049250313e-16
10,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.5030611038208008,0.7898550629615784,0.09999999999999976
11,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.2914010047912599,0.7898550629615784,0.19999999999999962
12,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.119074857234955,0.804347813129425,0.2999999999999997
13,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.0804673075675963,0.7971014380455017,0.3999999999999998
14,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.0782882213592528,0.804347813129425,0.49999999999999967
15,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.0654555678367614,0.7971014380455017,0.5999999999999995
16,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.0228519916534424,0.7971014380455017,0.6999999999999996
17,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.0514429807662964,0.7971014380455017,0.7999999999999997
18,InceptionV3_aug100_(2023-05-10)_1,InceptionV3,1.1328603982925416,0.7898550629615784,0.8999999999999996
19,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,2.1181368112564085,0.7028985619544983,-0.9
20,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.8086570620536804,0.7753623127937317,-0.8
21,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.636119270324707,0.782608687877655,-0.7000000000000001
22,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.4934757351875305,0.782608687877655,-0.6000000000000001
23,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.4167486548423767,0.804347813129425,-0.5000000000000001
24,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.3761854648590088,0.8115942478179932,-0.40000000000000013
25,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.3451542615890504,0.8115942478179932,-0.30000000000000016
26,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.333967423439026,0.8188406229019165,-0.20000000000000018
27,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.3311850547790527,0.8260869979858398,-0.1000000000000002
28,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.3005628824234008,0.8115942478179932,-2.220446049250313e-16
29,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.2375805258750916,0.8188406229019165,0.09999999999999976
30,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.1214004039764405,0.8188406229019165,0.19999999999999962
31,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.0518415093421936,0.8115942478179932,0.2999999999999997
32,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.0862451910972595,0.8188406229019165,0.3999999999999998
33,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.1776940107345581,0.7971014380455017,0.49999999999999967
34,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.2592773675918578,0.7898550629615784,0.5999999999999995
35,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.3008696794509889,0.7898550629615784,0.6999999999999996
36,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.4323985695838928,0.7753623127937317,0.7999999999999997
37,InceptionV3_aug100_(2023-05-13)_0,InceptionV3,1.5842649698257447,0.7681159377098083,0.8999999999999996
38,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,2.0051788568496702,0.739130437374115,-0.9
39,InceptionV3_aug100_(2023-05-14)_0,InceptionV3,1.7231407761573792,0.7898550629615784,-0.8
